Date,Open,High,Low,Close,Volume,Currency
2010-10-19,6114.45,6127.05,6008.15,6027.3,130458000,INR
2010-10-20,6002.95,6038.1,5966.75,5982.1,105107000,INR
2010-10-21,6008.9,6113.5,5984.9,6101.5,123101000,INR
2010-10-22,6113.4,6121.1,6041.35,6066.05,109375000,INR
2010-10-25,6101.25,6151.3,6094.6,6105.8,123118000,INR
2010-10-26,6116.3,6120.25,6074.65,6082.0,113452000,INR
2010-10-27,6075.45,6075.95,5987.55,6012.65,116711000,INR
2010-10-28,6039.95,6071.1,5968.1,5987.7,228787008,INR
2010-10-29,6021.15,6032.65,5937.1,6017.7,137878000,INR
2010-11-01,6092.3,6132.4,6084.75,6117.55,128910000,INR
2010-11-02,6127.55,6138.1,6094.4,6119.0,122092000,INR
2010-11-03,6150.6,6182.5,6146.8,6160.5,111324000,INR
2010-11-04,6209.6,6290.15,6199.35,6281.8,125032000,INR
2010-11-05,6321.85,6338.5,6303.1,6312.45,27175000,INR
2010-11-08,6335.25,6335.9,6265.35,6273.2,153926000,INR
2010-11-09,6281.0,6310.9,6243.55,6301.55,139823008,INR
2010-11-10,6303.2,6307.65,6269.25,6275.7,125610000,INR
2010-11-11,6286.35,6296.55,6179.5,6194.25,169296000,INR
2010-11-12,6182.3,6202.5,6056.75,6071.65,155200000,INR
2010-11-15,6079.9,6128.75,6039.4,6121.6,124266000,INR
2010-11-16,6143.45,6144.05,5970.6,5988.7,139191008,INR
2010-11-18,6075.95,6076.2,5906.75,5998.8,190220992,INR
2010-11-19,6011.3,6013.25,5863.95,5890.3,150744000,INR
2010-11-22,5920.9,6020.25,5905.15,6010.0,123423000,INR
2010-11-23,5971.55,5973.35,5824.95,5934.75,158866000,INR
2010-11-24,5946.8,5976.65,5833.6,5865.75,125847000,INR
2010-11-25,5883.95,5907.1,5780.35,5799.75,371672992,INR
2010-11-26,5828.55,5838.5,5690.35,5751.95,287200992,INR
2010-11-29,5789.95,5843.15,5754.7,5830.0,155071008,INR
2010-11-30,5811.6,5892.25,5768.35,5862.7,217959008,INR
2010-12-01,5871.0,5971.0,5865.55,5960.9,173355008,INR
2010-12-02,6023.05,6029.5,5980.6,6011.7,197376992,INR
2010-12-03,6013.35,6025.4,5964.25,5992.8,165379008,INR
2010-12-06,6033.65,6069.45,5981.7,5992.25,145316992,INR
2010-12-07,5995.05,6001.0,5939.7,5976.55,145411008,INR
2010-12-08,5954.4,5960.0,5878.6,5903.7,122573000,INR
2010-12-09,5924.25,5927.3,5742.3,5766.5,169511008,INR
2010-12-10,5761.0,5865.5,5721.15,5857.35,167488000,INR
2010-12-13,5882.65,5913.8,5795.9,5907.65,138228992,INR
2010-12-14,5928.7,5953.95,5888.75,5944.1,125297000,INR
2010-12-15,5931.15,5942.75,5865.8,5892.3,126323000,INR
2010-12-16,5910.55,5956.15,5855.05,5948.75,149827008,INR
2010-12-20,5926.85,5985.0,5900.25,5947.05,121821000,INR
2010-12-21,5960.4,6007.45,5960.05,6000.65,126543000,INR
2010-12-22,6019.0,6023.8,5958.0,5984.4,118823000,INR
2010-12-23,6005.9,6006.45,5964.6,5980.0,85460000,INR
2010-12-24,5940.25,6017.35,5940.25,6011.6,123575000,INR
2010-12-27,6013.3,6045.75,5991.1,5998.1,95958000,INR
2010-12-28,6005.35,6010.9,5982.25,5996.0,90722000,INR
2010-12-29,6005.15,6067.55,6002.85,6060.35,92995000,INR
2010-12-30,6062.35,6106.4,6062.35,6101.85,194348000,INR
2010-12-31,6105.1,6147.3,6103.55,6134.5,113755000,INR
2011-01-03,6177.45,6178.55,6147.2,6157.6,96029000,INR
2011-01-04,6172.75,6181.05,6124.4,6146.35,181728000,INR
2011-01-05,6141.35,6141.35,6062.35,6079.8,139614000,INR
2011-01-06,6107.0,6116.15,6022.3,6048.25,152339008,INR
2011-01-07,6030.9,6051.2,5883.6,5904.6,171808992,INR
2011-01-10,5901.3,5907.25,5740.95,5762.85,156946000,INR
2011-01-11,5767.95,5842.6,5698.2,5754.1,161262000,INR
2011-01-12,5800.05,5874.2,5711.3,5863.25,188116992,INR
2011-01-13,5850.75,5857.75,5736.7,5751.9,175348000,INR
2011-01-14,5752.1,5833.65,5639.65,5654.55,174568000,INR
2011-01-17,5648.8,5696.15,5624.15,5654.75,148496992,INR
2011-01-18,5682.55,5730.5,5671.25,5724.05,141008992,INR
2011-01-19,5737.35,5747.65,5662.55,5691.05,146720000,INR
2011-01-20,5656.0,5729.45,5634.5,5711.6,130497000,INR
2011-01-21,5692.05,5717.55,5674.5,5696.5,119991000,INR
2011-01-24,5717.1,5756.0,5697.75,5743.25,108832000,INR
2011-01-25,5763.3,5801.55,5680.65,5687.4,126129000,INR
2011-01-27,5725.3,5726.1,5594.95,5604.3,201496992,INR
2011-01-28,5614.0,5614.4,5459.55,5512.15,173107008,INR
2011-01-31,5452.55,5526.85,5416.65,5505.9,177848000,INR
2011-02-01,5537.3,5539.15,5402.0,5417.2,171232000,INR
2011-02-02,5469.55,5490.6,5415.65,5432.0,172198000,INR
2011-02-03,5430.45,5532.65,5418.0,5526.75,154228992,INR
2011-02-04,5519.9,5556.3,5369.05,5395.75,187820000,INR
2011-02-07,5430.15,5440.35,5376.95,5396.0,150447008,INR
2011-02-08,5432.35,5432.35,5303.4,5312.55,155600000,INR
2011-02-09,5293.05,5339.45,5225.65,5253.55,246526000,INR
2011-02-10,5246.05,5272.6,5196.8,5225.8,225238000,INR
2011-02-11,5219.65,5319.45,5177.7,5310.0,211251008,INR
2011-02-14,5340.25,5463.8,5340.25,5456.0,175710000,INR
2011-02-15,5467.75,5506.5,5408.35,5481.0,170460000,INR
2011-02-16,5467.6,5504.8,5460.35,5481.7,140516992,INR
2011-02-17,5501.7,5553.0,5463.4,5546.45,143670000,INR
2011-02-18,5557.55,5599.25,5441.95,5458.95,180906000,INR
2011-02-21,5456.6,5526.25,5413.1,5518.6,137634000,INR
2011-02-22,5504.4,5519.45,5437.3,5469.2,166271008,INR
2011-02-23,5452.45,5495.2,5427.55,5437.35,173584992,INR
2011-02-24,5408.75,5423.4,5242.5,5262.7,259348000,INR
2011-02-25,5321.05,5338.2,5232.75,5303.55,193536000,INR
2011-02-28,5330.15,5477.0,5308.6,5333.25,317246016,INR
2011-03-01,5382.0,5533.05,5373.55,5522.3,210498000,INR
2011-03-03,5478.45,5570.75,5468.25,5536.2,218804992,INR
2011-03-04,5586.2,5608.2,5524.1,5538.75,162007008,INR
2011-03-07,5490.05,5491.25,5408.45,5463.15,134582000,INR
2011-03-08,5466.1,5530.55,5464.75,5520.8,127507000,INR
2011-03-09,5542.4,5563.3,5477.45,5531.0,149823008,INR
2011-03-10,5516.1,5516.3,5468.45,5494.4,135730000,INR
2011-03-11,5456.15,5502.7,5411.55,5445.45,133442000,INR
2011-03-14,5436.5,5537.3,5434.25,5531.5,173522000,INR
2011-03-15,5420.0,5497.85,5373.65,5449.65,191038000,INR
2011-03-16,5475.95,5535.1,5475.95,5511.15,135196992,INR
2011-03-17,5455.4,5510.05,5435.3,5446.65,135256000,INR
2011-03-18,5475.35,5483.05,5366.4,5373.7,129492000,INR
2011-03-21,5408.75,5413.3,5348.2,5364.75,107175000,INR
2011-03-22,5390.85,5428.15,5376.15,5413.85,94938000,INR
2011-03-23,5411.4,5484.95,5401.95,5480.25,112036000,INR
2011-03-24,5501.8,5529.0,5496.1,5522.4,115262000,INR
2011-03-25,5588.65,5667.1,5560.95,5654.25,133451000,INR
2011-03-28,5645.25,5709.1,5643.2,5687.25,130718000,INR
2011-03-29,5686.5,5770.35,5680.7,5736.35,140479008,INR
2011-03-30,5755.8,5803.15,5753.9,5787.65,133209000,INR
2011-03-31,5803.05,5872.0,5778.65,5833.75,219440992,INR
2011-04-01,5835.0,5860.2,5810.4,5826.05,118322000,INR
2011-04-04,5842.0,5918.7,5833.2,5908.45,106392000,INR
2011-04-05,5923.85,5928.65,5855.85,5910.05,110625000,INR
2011-04-06,5908.0,5944.45,5868.8,5891.75,125961000,INR
2011-04-07,5888.55,5906.1,5866.25,5885.7,98161000,INR
2011-04-08,5886.75,5926.95,5822.0,5842.0,99855000,INR
2011-04-11,5805.35,5830.3,5777.9,5785.7,92734000,INR
2011-04-13,5747.95,5923.6,5735.55,5911.5,145700000,INR
2011-04-15,5898.75,5907.35,5806.45,5824.55,140590000,INR
2011-04-18,5824.35,5897.9,5722.25,5729.1,121111000,INR
2011-04-19,5716.0,5762.95,5693.25,5740.75,101237000,INR
2011-04-20,5786.05,5857.35,5759.65,5851.65,117896000,INR
2011-04-21,5882.85,5912.9,5864.35,5884.7,119754000,INR
2011-04-25,5859.6,5906.6,5857.0,5874.5,94377000,INR
2011-04-26,5876.85,5893.2,5791.55,5868.4,117167000,INR
2011-04-27,5884.2,5892.35,5819.95,5833.9,108741000,INR
2011-04-28,5851.35,5856.4,5776.95,5785.45,159344992,INR
2011-04-29,5782.5,5804.3,5706.05,5749.5,184752000,INR
2011-05-02,5766.9,5775.25,5687.7,5701.3,86514000,INR
2011-05-03,5689.7,5710.8,5554.85,5565.25,125523000,INR
2011-05-04,5567.7,5578.8,5503.0,5537.15,119083000,INR
2011-05-05,5531.6,5560.3,5443.65,5459.85,126425000,INR
2011-05-06,5477.65,5564.4,5472.45,5551.45,122684000,INR
2011-05-09,5575.2,5586.05,5502.4,5551.1,75439000,INR
2011-05-10,5555.55,5592.9,5514.55,5541.25,88823000,INR
2011-05-11,5547.2,5574.7,5525.0,5565.05,82509000,INR
2011-05-12,5537.8,5572.5,5476.3,5486.15,91625000,INR
2011-05-13,5492.35,5605.0,5472.15,5544.75,119424000,INR
2011-05-16,5541.7,5541.8,5487.65,5499.0,94219000,INR
2011-05-17,5496.1,5523.85,5421.05,5438.95,109199000,INR
2011-05-18,5448.2,5460.5,5401.25,5420.6,107358000,INR
2011-05-19,5448.15,5452.6,5411.25,5428.1,94181000,INR
2011-05-20,5450.65,5517.55,5432.75,5486.35,127400000,INR
2011-05-23,5456.7,5456.7,5373.0,5386.55,94674000,INR
2011-05-24,5385.1,5422.6,5367.45,5394.85,100052000,INR
2011-05-25,5389.1,5389.1,5328.7,5348.95,99918000,INR
2011-05-26,5372.75,5422.2,5356.35,5412.35,161608000,INR
2011-05-27,5413.7,5485.8,5413.6,5476.1,117233000,INR
2011-05-30,5493.75,5509.3,5458.6,5473.1,100765000,INR
2011-05-31,5492.0,5571.6,5489.7,5560.15,149410000,INR
2011-06-01,5561.05,5597.35,5559.45,5592.0,98629000,INR
2011-06-02,5529.9,5568.2,5521.95,5550.35,110949000,INR
2011-06-03,5565.7,5604.95,5507.2,5516.75,101018000,INR
2011-06-06,5504.3,5542.65,5479.85,5532.05,77137000,INR
2011-06-07,5509.15,5570.1,5507.8,5556.15,81858000,INR
2011-06-08,5535.25,5556.6,5514.9,5526.85,92929000,INR
2011-06-09,5523.55,5540.1,5502.05,5521.05,87034000,INR
2011-06-10,5518.05,5521.45,5457.45,5485.8,84190000,INR
2011-06-13,5469.85,5496.7,5436.95,5482.8,80105000,INR
2011-06-14,5485.6,5520.15,5484.2,5500.5,97840000,INR
2011-06-15,5494.45,5499.35,5438.95,5447.5,95879000,INR
2011-06-16,5419.65,5447.5,5389.8,5396.75,128063000,INR
2011-06-17,5412.5,5421.15,5355.85,5366.4,97876000,INR
2011-06-20,5372.2,5377.4,5195.9,5257.9,135335008,INR
2011-06-21,5280.8,5322.45,5257.0,5275.85,107192000,INR
2011-06-22,5304.65,5310.5,5262.5,5278.3,95769000,INR
2011-06-23,5269.1,5330.6,5252.25,5320.0,89001000,INR
2011-06-24,5343.4,5477.85,5343.4,5471.25,140100000,INR
2011-06-27,5441.2,5552.65,5434.25,5526.6,143402000,INR
2011-06-28,5548.85,5558.3,5496.35,5545.3,114414000,INR
2011-06-29,5566.5,5608.65,5566.5,5600.45,124594000,INR
2011-06-30,5614.5,5657.9,5606.1,5647.4,179224000,INR
2011-07-01,5705.75,5705.8,5609.75,5627.2,141092000,INR
2011-07-04,5679.55,5679.65,5633.1,5650.5,103529000,INR
2011-07-05,5659.85,5659.85,5612.3,5632.1,100776000,INR
2011-07-06,5622.7,5655.4,5610.75,5625.45,86110000,INR
2011-07-07,5633.35,5737.15,5632.95,5728.95,112220000,INR
2011-07-08,5734.65,5740.4,5651.05,5660.65,129276000,INR
2011-07-11,5648.05,5652.9,5601.7,5616.1,78900000,INR
2011-07-12,5556.9,5580.25,5496.95,5526.15,104907000,INR
2011-07-13,5542.05,5596.15,5541.4,5585.45,106020000,INR
2011-07-14,5569.0,5653.95,5541.7,5599.8,123015000,INR
2011-07-15,5602.95,5631.7,5562.75,5581.1,80427000,INR
2011-07-18,5581.75,5596.6,5550.95,5567.05,73605000,INR
2011-07-19,5569.85,5627.65,5557.2,5613.55,86556000,INR
2011-07-20,5642.05,5645.4,5555.1,5567.05,87093000,INR
2011-07-21,5554.6,5578.9,5532.7,5541.6,76328000,INR
2011-07-22,5576.95,5642.2,5567.1,5633.95,106782000,INR
2011-07-25,5633.8,5700.55,5616.7,5680.3,142008000,INR
2011-07-26,5688.45,5702.25,5560.15,5574.85,134109000,INR
2011-07-27,5588.55,5591.7,5521.5,5546.8,122321000,INR
2011-07-28,5492.4,5512.1,5475.65,5487.75,164522000,INR
2011-07-29,5479.0,5520.3,5453.95,5482.0,156128992,INR
2011-08-01,5527.5,5551.9,5486.45,5516.8,98963000,INR
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372000,INR
2011-08-03,5402.0,5422.6,5378.85,5404.8,133224000,INR
2011-08-04,5412.4,5434.5,5323.15,5331.8,118482000,INR
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016992,INR
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307008,INR
2011-08-09,4947.9,5167.0,4946.45,5072.85,233868992,INR
2011-08-10,5196.55,5197.95,5123.35,5161.0,158404000,INR
2011-08-11,5128.0,5184.95,5121.0,5138.3,113043000,INR
2011-08-12,5194.4,5194.45,5053.35,5072.95,128835000,INR
2011-08-16,5125.75,5132.2,5015.4,5035.8,130897000,INR
2011-08-17,5030.3,5112.15,5017.25,5056.6,143342000,INR
2011-08-18,5077.95,5078.6,4932.15,4944.15,139816000,INR
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702000,INR
2011-08-22,4843.7,4910.05,4808.75,4898.8,123814000,INR
2011-08-23,4925.15,4965.8,4863.8,4948.9,130010000,INR
2011-08-24,4934.35,4962.4,4875.3,4888.9,129411000,INR
2011-08-25,4914.65,4915.85,4825.05,4839.6,184912992,INR
2011-08-26,4839.25,4872.0,4720.0,4747.8,149718000,INR
2011-08-29,4806.2,4934.4,4806.05,4919.6,145124992,INR
2011-08-30,4973.25,5016.25,4927.55,5001.0,181540000,INR
2011-09-02,5109.8,5113.7,4993.35,5040.0,195056000,INR
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898000,INR
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680000,INR
2011-09-07,5080.15,5154.5,5076.3,5124.65,193856000,INR
2011-09-08,5139.2,5169.25,5098.25,5153.25,140855008,INR
2011-09-09,5161.3,5163.75,5046.8,5059.45,158712992,INR
2011-09-12,4981.7,4985.6,4911.25,4946.8,135500000,INR
2011-09-13,4977.8,5030.15,4911.05,4940.95,146004992,INR
2011-09-14,4965.05,5026.15,4917.4,5012.55,154276992,INR
2011-09-15,5062.35,5091.45,4967.45,5075.7,153648992,INR
2011-09-16,5123.35,5143.6,5068.1,5084.25,225187008,INR
2011-09-19,5068.4,5068.4,5019.25,5031.95,115738000,INR
2011-09-20,5042.55,5149.9,5035.25,5140.2,146599008,INR
2011-09-21,5153.75,5168.4,5109.85,5133.25,132918000,INR
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608000,INR
2011-09-23,4873.75,4930.25,4829.6,4867.75,205768992,INR
2011-09-26,4878.6,4879.8,4758.85,4835.4,156079008,INR
2011-09-27,4905.15,4982.95,4905.15,4971.25,151314000,INR
2011-09-28,5005.5,5006.05,4918.45,4945.9,166872000,INR
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156000,INR
2011-09-30,4990.15,5025.55,4924.3,4943.25,201962000,INR
2011-10-03,4874.4,4879.15,4823.9,4849.5,148922000,INR
2011-10-04,4823.5,4869.75,4728.3,4772.15,184412992,INR
2011-10-05,4791.3,4827.8,4741.0,4751.3,179140000,INR
2011-10-07,4883.65,4922.6,4861.2,4888.05,198288992,INR
2011-10-10,4886.85,4991.15,4882.05,4979.6,188840000,INR
2011-10-11,5019.9,5045.1,4964.0,4974.35,182039008,INR
2011-10-12,5011.2,5109.8,4997.65,5099.4,188008992,INR
2011-10-13,5130.8,5136.95,5067.65,5077.85,157303008,INR
2011-10-14,5057.35,5141.4,5056.6,5132.3,157782000,INR
2011-10-17,5156.2,5160.2,5084.5,5118.25,130461000,INR
2011-10-18,5049.45,5057.5,5011.05,5037.5,125551000,INR
2011-10-19,5080.45,5148.05,5075.3,5139.15,117469000,INR
2011-10-20,5086.55,5099.0,5033.95,5091.9,119334000,INR
2011-10-21,5106.6,5120.75,5037.95,5049.95,109894000,INR
2011-10-24,5114.7,5145.65,5084.75,5098.35,126073000,INR
2011-10-25,5137.9,5211.0,5085.55,5191.6,221084992,INR
2011-10-26,5214.95,5219.25,5196.15,5201.8,27497000,INR
2011-10-28,5341.9,5399.7,5322.8,5360.7,246078000,INR
2011-10-31,5358.9,5360.25,5314.6,5326.6,149484000,INR
2011-11-01,5278.6,5310.85,5238.3,5257.95,152492000,INR
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375008,INR
2011-11-03,5241.55,5281.6,5201.85,5265.75,160283008,INR
2011-11-04,5325.4,5326.45,5256.8,5284.2,149016000,INR
2011-11-08,5292.25,5304.25,5252.0,5289.35,120652000,INR
2011-11-09,5309.7,5317.5,5211.75,5221.05,146428992,INR
2011-11-11,5159.75,5198.6,5142.25,5168.85,168514000,INR
2011-11-14,5217.35,5228.9,5140.55,5148.35,134448000,INR
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592992,INR
2011-11-16,5059.1,5065.2,4989.5,5030.45,161407008,INR
2011-11-17,5027.1,5036.8,4919.45,4934.75,149239008,INR
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274000,INR
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119008,INR
2011-11-22,4794.85,4854.0,4782.55,4812.35,174212000,INR
2011-11-23,4779.5,4779.5,4640.95,4706.45,178819008,INR
2011-11-24,4707.55,4771.1,4639.1,4756.45,213363008,INR
2011-11-25,4731.3,4767.3,4693.1,4710.05,162840000,INR
2011-11-28,4769.3,4859.1,4766.4,4851.3,145259008,INR
2011-11-29,4864.2,4866.1,4787.1,4805.1,155570000,INR
2011-11-30,4766.15,4851.55,4754.8,4832.05,282217984,INR
2011-12-01,4970.85,5011.9,4916.7,4936.85,183916000,INR
2011-12-02,4940.85,5062.55,4918.4,5050.15,180191008,INR
2011-12-05,5036.5,5055.4,5002.55,5039.15,137254000,INR
2011-12-07,5050.1,5099.25,5032.25,5062.6,169428000,INR
2011-12-08,5037.4,5049.05,4921.45,4943.65,178852992,INR
2011-12-09,4870.75,4918.35,4841.75,4866.7,173612992,INR
2011-12-12,4906.85,4910.25,4755.55,4764.6,178338000,INR
2011-12-13,4733.6,4824.7,4728.5,4800.6,181044000,INR
2011-12-14,4788.7,4839.55,4750.4,4763.25,176252000,INR
2011-12-15,4712.8,4768.65,4673.85,4746.35,200318000,INR
2011-12-16,4752.5,4818.85,4628.2,4651.6,202060000,INR
2011-12-19,4623.15,4623.15,4555.9,4613.1,176448000,INR
2011-12-20,4635.8,4637.25,4531.15,4544.2,195304992,INR
2011-12-21,4636.45,4707.35,4601.95,4693.15,211311008,INR
2011-12-22,4636.9,4740.6,4632.95,4733.85,170788992,INR
2011-12-23,4763.2,4763.45,4693.2,4714.0,141983008,INR
2011-12-26,4718.15,4787.25,4718.15,4779.0,90848000,INR
2011-12-27,4780.2,4800.5,4723.65,4750.5,104828000,INR
2011-12-28,4756.2,4756.2,4685.65,4705.8,117463000,INR
2011-12-29,4681.15,4701.8,4639.05,4646.25,146004000,INR
2011-12-30,4659.95,4690.45,4608.9,4624.3,113901000,INR
2012-01-02,4640.2,4645.95,4588.05,4636.75,108461000,INR
2012-01-03,4675.8,4773.1,4675.8,4765.3,146620992,INR
2012-01-04,4774.95,4782.85,4728.85,4749.65,165939008,INR
2012-01-05,4749.0,4779.8,4730.15,4749.95,177863008,INR
2012-01-06,4724.15,4794.9,4686.85,4754.1,176056992,INR
2012-01-07,4755.6,4759.4,4743.05,4746.9,187838800,INR
2012-01-09,4747.55,4758.7,4695.45,4742.8,147535008,INR
2012-01-10,4771.85,4855.9,4768.25,4849.55,201660992,INR
2012-01-11,4863.15,4877.2,4841.6,4860.95,209080000,INR
2012-01-12,4840.95,4869.2,4803.9,4831.25,183068992,INR
2012-01-13,4861.95,4898.85,4834.2,4866.0,230940992,INR
2012-01-16,4844.0,4880.8,4827.05,4873.9,160480000,INR
2012-01-17,4904.5,4975.55,4904.0,4967.3,223004000,INR
2012-01-18,4977.75,4980.65,4931.05,4955.8,211199008,INR
2012-01-19,4995.0,5023.8,4991.4,5018.4,203488000,INR
2012-01-20,5044.85,5064.15,5004.3,5048.6,221048000,INR
2012-01-23,5025.35,5059.55,5021.35,5046.25,158178000,INR
2012-01-24,5064.8,5141.05,5049.8,5127.35,202007008,INR
2012-01-25,5151.5,5174.15,5130.25,5158.3,219176000,INR
2012-01-27,5216.75,5217.0,5162.4,5204.7,215923008,INR
2012-01-30,5163.55,5166.15,5076.7,5087.3,181140992,INR
2012-01-31,5125.25,5215.4,5120.15,5199.25,215771008,INR
2012-02-01,5198.15,5244.6,5159.0,5235.7,234899008,INR
2012-02-02,5272.1,5289.95,5225.75,5269.9,337960992,INR
2012-02-03,5276.1,5334.85,5255.55,5325.85,217358000,INR
2012-02-06,5379.45,5390.05,5327.25,5361.65,215080000,INR
2012-02-07,5412.95,5413.35,5322.95,5335.15,181195008,INR
2012-02-08,5343.8,5396.9,5325.2,5368.15,236135008,INR
2012-02-09,5343.05,5423.4,5338.9,5412.35,255307008,INR
2012-02-10,5399.8,5427.75,5341.05,5381.6,225352000,INR
2012-02-13,5382.1,5421.05,5351.4,5390.2,181562000,INR
2012-02-14,5380.8,5428.05,5377.95,5416.05,201410000,INR
2012-02-15,5460.6,5542.1,5460.6,5531.95,314366016,INR
2012-02-16,5513.75,5531.4,5483.75,5521.95,270060000,INR
2012-02-17,5574.2,5606.7,5545.2,5564.3,329308000,INR
2012-02-21,5561.9,5621.5,5561.75,5607.15,231132000,INR
2012-02-22,5609.75,5629.95,5491.35,5505.35,263012992,INR
2012-02-23,5490.05,5537.4,5460.8,5483.3,307247008,INR
2012-02-24,5479.15,5521.4,5405.9,5429.3,364660992,INR
2012-02-27,5448.1,5449.8,5268.15,5281.2,235319008,INR
2012-02-28,5310.5,5391.1,5306.45,5375.5,208134000,INR
2012-02-29,5424.95,5458.8,5352.25,5385.2,226022000,INR
2012-03-01,5366.0,5372.45,5297.5,5339.75,196868000,INR
2012-03-02,5369.45,5392.55,5315.05,5359.35,185022000,INR
2012-03-03,5360.05,5369.6,5353.4,5359.4,16771000,INR
2012-03-05,5342.55,5344.5,5265.7,5280.35,196420992,INR
2012-03-06,5266.0,5382.05,5206.4,5222.4,290396000,INR
2012-03-07,5207.05,5243.85,5171.45,5220.45,230726000,INR
2012-03-09,5294.1,5342.3,5291.6,5333.55,203006000,INR
2012-03-12,5420.1,5421.9,5327.3,5359.55,176668000,INR
2012-03-13,5391.05,5438.65,5390.8,5429.5,179964992,INR
2012-03-14,5490.55,5499.4,5437.8,5463.9,181714000,INR
2012-03-15,5462.5,5462.5,5362.3,5380.5,160258000,INR
2012-03-16,5380.35,5445.65,5305.0,5317.9,267520992,INR
2012-03-19,5337.35,5340.7,5238.55,5257.05,179876992,INR
2012-03-20,5257.15,5297.35,5233.25,5274.85,181344992,INR
2012-03-21,5267.2,5372.35,5256.0,5364.95,199788000,INR
2012-03-22,5361.1,5385.95,5205.65,5228.45,205580992,INR
2012-03-23,5255.65,5312.0,5220.0,5278.2,172739008,INR
2012-03-26,5274.35,5274.95,5174.9,5184.25,169786000,INR
2012-03-27,5242.95,5277.95,5184.65,5243.15,208775008,INR
2012-03-28,5231.7,5236.55,5169.6,5194.75,145804000,INR
2012-03-29,5145.95,5194.3,5135.95,5178.85,242558000,INR
2012-03-30,5206.6,5307.1,5203.65,5295.55,164790000,INR
2012-04-02,5296.35,5331.55,5278.8,5317.9,134538000,INR
2012-04-03,5353.2,5378.75,5344.45,5358.5,152496000,INR
2012-04-04,5328.65,5338.4,5305.3,5322.9,122106000,INR
2012-04-09,5282.5,5287.9,5228.0,5234.4,111915000,INR
2012-04-10,5254.1,5255.8,5211.85,5243.6,156107008,INR
2012-04-11,5209.45,5263.65,5190.8,5226.85,167014000,INR
2012-04-12,5246.75,5290.6,5246.75,5276.85,152684992,INR
2012-04-13,5255.7,5306.75,5185.4,5207.45,164226000,INR
2012-04-16,5190.6,5233.5,5183.5,5226.2,119730000,INR
2012-04-17,5266.6,5298.2,5208.35,5289.7,178895008,INR
2012-04-18,5320.7,5342.0,5293.45,5300.0,152743008,INR
2012-04-19,5320.6,5342.45,5291.3,5332.4,133550000,INR
2012-04-20,5313.95,5336.15,5245.45,5290.85,135252992,INR
2012-04-23,5277.4,5310.55,5187.15,5200.6,138042000,INR
2012-04-24,5215.9,5232.35,5180.35,5222.65,155675008,INR
2012-04-25,5222.2,5236.1,5160.65,5202.0,142911008,INR
2012-04-26,5214.75,5215.6,5179.05,5189.0,185899008,INR
2012-04-27,5189.0,5223.05,5154.3,5190.6,128759000,INR
2012-04-30,5201.45,5262.15,5201.45,5248.15,108139000,INR
2012-05-02,5254.3,5279.6,5226.45,5239.15,119333000,INR
2012-05-03,5211.2,5217.3,5180.65,5188.4,118574000,INR
2012-05-04,5166.65,5177.2,5070.6,5086.85,153304992,INR
2012-05-07,5017.8,5124.75,4988.0,5114.15,168272000,INR
2012-05-08,5114.7,5119.95,4983.6,4999.95,164263008,INR
2012-05-09,4967.9,5016.25,4956.45,4974.8,180440992,INR
2012-05-10,4984.15,5039.3,4950.3,4965.7,141031008,INR
2012-05-11,4938.85,4976.25,4906.15,4928.9,138526000,INR
2012-05-14,4934.35,4957.2,4874.5,4907.8,126952000,INR
2012-05-15,4869.85,4955.2,4868.55,4942.8,142120000,INR
2012-05-16,4875.3,4882.25,4837.05,4858.25,165048992,INR
2012-05-17,4878.6,4922.25,4850.2,4870.2,155654000,INR
2012-05-18,4796.4,4908.5,4788.95,4891.45,154508992,INR
2012-05-21,4888.5,4937.5,4888.5,4906.05,116507000,INR
2012-05-22,4954.7,4956.35,4849.9,4860.5,130808000,INR
2012-05-23,4843.0,4853.75,4803.95,4835.65,136108000,INR
2012-05-24,4863.4,4931.9,4830.15,4921.4,140475008,INR
2012-05-25,4905.95,4935.8,4889.35,4920.4,118191000,INR
2012-05-28,4931.7,4994.95,4931.3,4985.65,97261000,INR
2012-05-29,5005.35,5020.15,4982.15,4990.1,124220000,INR
2012-05-30,4964.25,4982.25,4944.9,4950.75,146004992,INR
2012-05-31,4896.1,4949.25,4883.55,4924.25,296911008,INR
2012-06-01,4910.85,4925.0,4831.75,4841.6,138767008,INR
2012-06-04,4797.3,4858.3,4770.35,4848.15,152340000,INR
2012-06-05,4869.45,4898.95,4847.7,4863.3,141476992,INR
2012-06-06,4886.65,5010.45,4886.15,4997.1,185340000,INR
2012-06-07,5035.35,5059.65,5007.75,5049.65,150558000,INR
2012-06-08,5044.25,5084.45,4994.8,5068.35,138388992,INR
2012-06-11,5096.7,5124.45,5040.7,5054.1,125615000,INR
