,"('Close', 'HKD', 'Hang Seng')","('High', 'HKD', 'Hang Seng')","('Low', 'HKD', 'Hang Seng')","('Open', 'HKD', 'Hang Seng')","('Intraday_OC', 'HKD', 'Hang Seng')","('Intraday_HL', 'HKD', 'Hang Seng')","('Prev_close_open', 'HKD', 'Hang Seng')","('Open_Ret', 'HKD', 'Hang Seng')","('High_Ret', 'HKD', 'Hang Seng')","('Low_Ret', 'HKD', 'Hang Seng')","('Close_Ret', 'HKD', 'Hang Seng')","('Open_Ret_MA_3', 'HKD', 'Hang Seng')","('Open_Ret_MA_15', 'HKD', 'Hang Seng')","('Open_Ret_MA_45', 'HKD', 'Hang Seng')","('High_Ret_MA_3', 'HKD', 'Hang Seng')","('High_Ret_MA_15', 'HKD', 'Hang Seng')","('High_Ret_MA_45', 'HKD', 'Hang Seng')","('Low_Ret_MA_3', 'HKD', 'Hang Seng')","('Low_Ret_MA_15', 'HKD', 'Hang Seng')","('Low_Ret_MA_45', 'HKD', 'Hang Seng')","('Close_Ret_MA_3', 'HKD', 'Hang Seng')","('Close_Ret_MA_15', 'HKD', 'Hang Seng')","('Close_Ret_MA_45', 'HKD', 'Hang Seng')","('Open_MTD', 'HKD', 'Hang Seng')","('High_MTD', 'HKD', 'Hang Seng')","('Low_MTD', 'HKD', 'Hang Seng')","('Close_MTD', 'HKD', 'Hang Seng')","('Open_YTD', 'HKD', 'Hang Seng')","('High_YTD', 'HKD', 'Hang Seng')","('Low_YTD', 'HKD', 'Hang Seng')","('Close_YTD', 'HKD', 'Hang Seng')",Target
130,2.65772077686928,2.604770640723223,2.5054051983753274,2.4430433291856466,2.2860983191473476,0.9633269762218474,-0.2374292386356312,0.29089307808208714,1.3992271323080523,0.9465225267452541,1.458843356100174,-0.7587421504625231,-2.3362517100841846,-0.9649644651847199,-0.15739271312768205,-1.9928159601374629,-0.74359183036447,-0.10087085135645893,-1.9045604152727265,-0.8316663447210823,0.11547054958146262,-1.6052007440012352,-0.715631293958862,-1.7650983463231196,-1.3934184771447424,-1.582678996612479,-1.3132024040480312,-0.7263979319895936,-0.6623822714906513,-0.6940583862427646,-0.6287129128636973,-0.9953013689690179
131,2.528566408266806,2.496012748243789,2.3561214232924113,2.491278794056488,0.37427700554759075,1.5432770596206022,-1.7412877799456286,0.3512178870079635,-0.9380971552456253,-1.171106975696475,-0.9951989019085032,-0.6884049733389028,-1.9364921758174825,-1.0143917005335221,-0.5614081297711786,-1.9776445216112128,-1.1097083999039625,-0.44331950064907,-2.2062694375350422,-1.2186168552066512,0.5090084323097073,-1.9307996244514734,-1.1074994250100825,-0.026983594347962946,0.00011951117904232463,-0.009411555656475824,0.0042252447569908844,-0.69016668101429,-0.7435013480932141,-0.8056591171505669,-0.7247813290212167,-0.3481192226594774
132,2.4855149520659796,2.459760117417312,2.30636016493144,2.5073572823467676,-0.2595862586788765,1.739863302206293,-0.22547890805390933,0.1036791268799976,-0.32892331622128596,-0.4082193498786381,-0.3480139729283063,0.4113380012136242,-1.9155334729767903,-1.0532553602020012,0.07020206665783124,-2.1315559982537824,-1.1456012890236338,-0.3464176536249006,-2.336177341452067,-1.2966214633696582,0.06487720492531837,-2.0432622537881193,-1.138267223090769,0.007135318802013748,-0.07905088058434026,-0.11529032730778255,-0.08913640081931538,-0.6780895973558569,-0.7705410402940683,-0.8428593607865,-0.7568041344070575,-0.9988126379379593
133,2.3577292653010162,2.470402089847941,2.369777913968916,2.477675857538227,-1.3131680263026775,1.0101487096533324,-0.0847179120164246,-0.24614941969191928,0.07070484507504367,0.4779887194319674,-0.9987101859747478,0.114969885405367,-1.943116119416165,-1.1450591731314452,-0.6384810820415135,-1.9445965758025767,-1.1266490921278052,-0.6027078533588854,-2.024961322924008,-1.2417376374134284,-1.322850946677017,-2.008319538355292,-1.2678539659403747,-0.05584933105604247,-0.05581038445315524,0.01964583769573965,-0.36625320592395877,-0.7003842959644921,-0.7626035292121415,-0.7954498741146975,-0.851854489017174,-0.21339791960429302
134,2.332676711113928,2.335407787634,2.239212949382244,2.2910247131600148,0.43000434750581207,0.9793386274219034,-0.7176964056356835,-1.4491291280267917,-1.1722557607586856,-1.0382514665926275,-0.21329209061576918,-0.8785556826054555,-2.074090280606698,-1.1915633603482743,-0.7633899822871129,-2.022713895607689,-1.1052750427840325,-0.5300352640333984,-2.0252096652090192,-1.1897522521474704,-0.88132482104705,-1.8418552356724354,-1.1105953085523956,-0.4519272501620108,-0.3506180038851782,-0.25816180878403144,-0.4205823248714218,-0.8405841359557196,-0.8632915150911713,-0.8930569012060923,-0.8704892377097394,0.41664286914919696
135,2.3888242028997957,2.4333903680519144,2.2789799102253436,2.355074103536339,0.3414090562764397,1.7614771421363846,0.238119873388402,0.47904504288610683,0.8254920685665035,0.29424625430185286,0.4167514071061699,-0.6714091537432557,-1.7441562412615654,-1.0751753968756363,-0.14758192422110042,-1.628819829363171,-0.9472733126684261,-0.14578326942483993,-1.8798436494735118,-1.0235310361860213,-0.44947809662181004,-1.6320495634246552,-0.8659993594469908,-0.3160130057314715,-0.1366385187878527,-0.17354825388093767,-0.29882053814676657,-0.7924745231686658,-0.7902094033893404,-0.8633281386958542,-0.8287252566268541,1.1923141690726136
136,2.545615011984756,2.545660237423658,2.52839166220798,2.502805122684564,0.4329775738993897,-0.13396477409831378,1.216882647836811,1.1239955769415437,0.9408881777219189,1.9416123323264949,1.1924260421614,0.0847084584000726,-1.2233137332905737,-0.8024248130793608,0.31660619671007445,-1.1122026456466492,-0.7210663498911234,0.6548257415558657,-0.8742975772293394,-0.6982640930433907,0.787809871156509,-0.8424741745183373,-0.7135923794999179,-0.0025244662073424656,0.10854229536957241,0.3571338631941691,0.041196948814136075,-0.6815088748447876,-0.7064708541576293,-0.6768742939776476,-0.7121001291934215,-0.03934028008204027
137,2.542986974662344,2.6130187993079725,2.597233325338035,2.6264987230998944,-0.912002591407694,-0.16218639463610854,0.8526800970034702,0.9261890494889363,0.5510775185196399,0.5105377419100264,-0.039233702702837256,1.3955331615349782,-0.9073282970990446,-0.6687635938282501,1.235896197603472,-0.8809061143497625,-0.7856530518828556,1.5020207345258618,-0.5654841834345542,-0.7729977212223784,0.8860969362372385,-0.682891614547433,-0.9070108108465773,0.25995613107179966,0.2556434466908218,0.5036106801140545,0.03549777134818342,-0.5885985257336755,-0.656230230541597,-0.6254100278981248,-0.7140549324718459,-1.2079765681232166
138,2.3871716930314633,2.3542307238747564,2.3161442332209186,2.2540153191535546,1.4327096565843276,0.17516159561355404,-3.052338078153834,-2.837651833774915,-2.2028509567201655,-2.17136822029231,-1.2078750154962032,-0.43479350370558395,-1.2145560587504458,-1.2493354423696112,-0.37953448890141067,-1.3307110537162967,-1.1428146710780165,0.15331800209270052,-1.1528836009043466,-1.1979986018000885,-0.03129500818354902,-1.1627902879111085,-1.148873892852796,-0.5304620151873417,-0.30951149099648134,-0.09447242264934691,-0.3024041809373615,-0.8683831142859252,-0.8492520815200597,-0.8355450416533513,-0.8299544369283279,0.5303720053722192
139,2.458292690265508,2.4587227980840973,2.401745370438581,2.3574761656459158,1.0686031337834099,0.41608647507905894,-0.31984965524064507,0.7882520129202589,0.8802504884196858,0.6514522167696721,0.5304810323271226,-0.6200743481008993,-1.235135220269187,-1.2479579434218517,-0.41188088534317563,-1.0740785961097887,-1.1494537557685687,-0.552405658705559,-0.894415971766464,-1.264481814832246,-0.4050812591167166,-0.7109860887099074,-1.1903651305943805,-0.3109157760032871,-0.0813162328118082,0.08766411406792897,-0.14817076068267288,-0.7906702549733989,-0.771314744018313,-0.7715518215279621,-0.7770527686862896,0.12481584251586553
140,2.4770505694579548,2.5010681051156802,2.5208192054012106,2.5376686185476798,-0.6734013590517393,-0.625870991809869,0.842303187443198,1.3749435051950427,0.34153630382650574,0.9070823108523747,0.12492312571247717,-0.37242818778874964,-0.4609516287358968,-1.2336142591895307,-0.523657954676579,-0.6378798478679228,-1.2943794625089742,-0.335493911481936,-0.513705925165376,-1.2695575527967171,-0.31238539383056324,-0.7084192740696795,-1.3103926314499457,0.07145665477759877,0.011159663988002413,0.34102168172023195,-0.10749231160166824,-0.6553217514932186,-0.739730717088925,-0.6825352689491996,-0.7631001648062077,0.026569676638981056
141,2.483029879973907,2.4942856325523546,2.4478654585637605,2.492222611292724,-0.1241459605919798,0.2667076181967867,0.15947099763164765,-0.3657371884845223,-0.07793101851785784,-0.5815581471762569,0.02667653740934926,0.9917034943408748,-0.6350134531104743,-1.4415565439245142,0.6098532908710168,-0.6242723222957107,-1.4442594341265216,0.5341396876695755,-0.5004972165518354,-1.5282715506925788,0.384739578317525,-0.3980713036616741,-1.491602035490304,-0.024980792981862454,-0.003652254422360151,0.18579544032422007,-0.09452554303112272,-0.6894577487120432,-0.744789549132063,-0.7370736236029467,-0.7586525963871362,-1.173359778049042
142,2.3325043118655775,2.3941906164072857,2.36837778730781,2.4378570587217894,-1.1600001054883604,0.0016342337025018329,-0.4809160314576154,-0.4352913955794035,-0.8727276873122755,-0.6356483703479214,-1.1732580765812013,0.31648829984568555,-0.3898856206140332,-1.5379402505210906,-0.32525039923446364,-0.5237011080030143,-1.552612900633406,-0.1699103966598307,-0.3450783609106425,-1.5010402370852702,-0.5773256153554269,-0.6253043934759909,-1.494516691115986,-0.140345716165563,-0.22224498717319666,0.016666739177794706,-0.4209561909131892,-0.7302935110475526,-0.8194472599160603,-0.7964965729850612,-0.8706174728048037,-0.2290902397872644
