,Pair,Model,Transformation,Shuffle,Poly,MSE,R2
2918,"('PKR', 'Karachi 100')",MultiTaskElasticNetCV,PowerTransformer,False,True,1.549511741663175,0.01623050281067062
2919,"('PKR', 'Karachi 100')",MultiTaskElasticNetCV,PowerTransformer,False,False,1.5245277327527658,0.032092600026652596
2920,"('PKR', 'Karachi 100')",LassoLars,,True,True,9.132819859715527e-05,-0.0043690904360211835
2921,"('PKR', 'Karachi 100')",LassoLars,,True,False,0.00010215838779662753,-0.0036381200343271747
2922,"('PKR', 'Karachi 100')",LassoLars,,False,True,0.00012222360847918362,-0.01711661513157514
2923,"('PKR', 'Karachi 100')",LassoLars,,False,False,0.00012222360847918362,-0.01711661513157514
2924,"('PKR', 'Karachi 100')",LassoLars,MinMaxScaler,True,True,0.011862025756715754,-0.00922001214116741
2925,"('PKR', 'Karachi 100')",LassoLars,MinMaxScaler,True,False,0.01185205156546539,-0.0025616238010255366
2926,"('PKR', 'Karachi 100')",LassoLars,MinMaxScaler,False,True,0.014532152472167017,-0.017116615131575363
2927,"('PKR', 'Karachi 100')",LassoLars,MinMaxScaler,False,False,0.014532152472167017,-0.017116615131575363
2928,"('PKR', 'Karachi 100')",LassoLars,MaxAbsScaler,True,True,0.03904735183553074,-0.0029730000103485033
2929,"('PKR', 'Karachi 100')",LassoLars,MaxAbsScaler,True,False,0.03839239676743943,-0.00024456813576034797
2930,"('PKR', 'Karachi 100')",LassoLars,MaxAbsScaler,False,True,0.05644750822735803,-0.01711661513157492
2931,"('PKR', 'Karachi 100')",LassoLars,MaxAbsScaler,False,False,0.05644750822735803,-0.01711661513157492
2932,"('PKR', 'Karachi 100')",LassoLars,StandardScaler,True,True,0.956466548676838,-0.0005593102787930793
2933,"('PKR', 'Karachi 100')",LassoLars,StandardScaler,True,False,1.06706199524068,-0.0039039247558043666
2934,"('PKR', 'Karachi 100')",LassoLars,StandardScaler,False,True,1.5614845781539926,-0.01711661513157492
2935,"('PKR', 'Karachi 100')",LassoLars,StandardScaler,False,False,1.5614845781539926,-0.01711661513157492
2936,"('PKR', 'Karachi 100')",LassoLars,RobustScaler,True,True,1.0044354963953275,-0.011516412197544623
2937,"('PKR', 'Karachi 100')",LassoLars,RobustScaler,True,False,1.1994946691528352,-0.012512875411858193
2938,"('PKR', 'Karachi 100')",LassoLars,RobustScaler,False,True,1.363288135428467,-0.01711661513157492
