Date,Average,Max,Min,Standard Deviation,Variance,Positive Multiplied,Count
2017-12-28 00:00:00,0.38705695,0.38705695,0.38705695,0.0,0.0,0.38705695,1
2017-12-28 00:00:00,0.14667435,0.14667435,0.14667435,0.0,0.0,0.14667435,1
2017-12-28 00:00:00,0.057096925,0.057096925,0.057096925,0.0,0.0,0.057096925,1
2017-12-28 00:00:00,0.8603265,0.8603265,0.8603265,0.0,0.0,0.8603265,1
2017-12-28 00:00:00,0.0075792167,0.0075792167,0.0075792167,0.0,0.0,0.0075792167,1
2017-12-28 00:00:00,0.058907196,0.058907196,0.058907196,0.0,0.0,0.058907196,1
2017-12-28 00:00:00,0.008900559,0.008900559,0.008900559,0.0,0.0,0.008900559,1
2017-12-28 00:00:00,0.010478841,0.010478841,0.010478841,0.0,0.0,0.010478841,1
2017-12-28 00:00:00,0.03296986,0.03296986,0.03296986,0.0,0.0,0.03296986,1
2017-12-28 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-28 00:00:00,0.107570246,0.107570246,0.107570246,0.0,0.0,0.107570246,1
2017-12-28 00:00:00,0.5354431,0.5354431,0.5354431,0.0,0.0,0.5354431,1
2017-12-28 00:00:00,0.009906801,0.009906801,0.009906801,0.0,0.0,0.009906801,1
2017-12-28 00:00:00,0.020460716,0.020460716,0.020460716,0.0,0.0,0.020460716,1
2017-12-28 00:00:00,0.87214375,0.87214375,0.87214375,0.0,0.0,0.87214375,1
2017-12-28 00:00:00,0.0074197603,0.0074197603,0.0074197603,0.0,0.0,0.0074197603,1
2017-12-28 00:00:00,0.16433567,0.16433567,0.16433567,0.0,0.0,0.16433567,1
2017-12-28 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-28 00:00:00,0.028869256,0.028869256,0.028869256,0.0,0.0,0.028869256,1
2017-12-28 00:00:00,0.010395558,0.010395558,0.010395558,0.0,0.0,0.010395558,1
2017-12-28 00:00:00,0.07784485,0.07784485,0.07784485,0.0,0.0,0.07784485,1
2017-12-28 00:00:00,0.021472469,0.021472469,0.021472469,0.0,0.0,0.021472469,1
2017-12-28 00:00:00,0.9545683,0.9545683,0.9545683,0.0,0.0,0.9545683,1
2017-12-28 00:00:00,0.1503899,0.1503899,0.1503899,0.0,0.0,0.1503899,1
2017-12-28 00:00:00,0.5354431,0.5354431,0.5354431,0.0,0.0,0.5354431,1
2017-12-28 00:00:00,0.0061606863,0.0061606863,0.0061606863,0.0,0.0,0.0061606863,1
2017-12-28 00:00:00,0.9073384,0.9073384,0.9073384,0.0,0.0,0.9073384,1
2017-12-28 00:00:00,0.03296986,0.03296986,0.03296986,0.0,0.0,0.03296986,1
2017-12-28 00:00:00,0.030913608,0.030913608,0.030913608,0.0,0.0,0.030913608,1
2017-12-28 00:00:00,0.047377396,0.047377396,0.047377396,0.0,0.0,0.047377396,1
2017-12-28 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-28 00:00:00,0.026737748,0.026737748,0.026737748,0.0,0.0,0.026737748,1
2017-12-28 00:00:00,0.052647915,0.052647915,0.052647915,0.0,0.0,0.052647915,1
2017-12-28 00:00:00,0.010406482,0.010406482,0.010406482,0.0,0.0,0.010406482,1
2017-12-28 00:00:00,0.016919648,0.016919648,0.016919648,0.0,0.0,0.016919648,1
2017-12-28 00:00:00,0.0222049,0.0222049,0.0222049,0.0,0.0,0.0222049,1
2017-12-28 00:00:00,0.37864947,0.37864947,0.37864947,0.0,0.0,0.37864947,1
2017-12-28 00:00:00,0.028227657,0.028227657,0.028227657,0.0,0.0,0.028227657,1
2017-12-28 00:00:00,0.010384315,0.010384315,0.010384315,0.0,0.0,0.010384315,1
2017-12-28 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-28 00:00:00,0.2722982,0.2722982,0.2722982,0.0,0.0,0.2722982,1
2017-12-28 00:00:00,0.8056627,0.8056627,0.8056627,0.0,0.0,0.8056627,1
2017-12-28 00:00:00,0.13984285,0.13984285,0.13984285,0.0,0.0,0.13984285,1
2017-12-28 00:00:00,0.51394784,0.51394784,0.51394784,0.0,0.0,0.51394784,1
2017-12-28 00:00:00,0.10116434,0.10116434,0.10116434,0.0,0.0,0.10116434,1
2017-12-28 00:00:00,0.2652547,0.2652547,0.2652547,0.0,0.0,0.2652547,1
2017-12-28 00:00:00,0.09955615,0.09955615,0.09955615,0.0,0.0,0.09955615,1
2017-12-28 00:00:00,0.11918019,0.11918019,0.11918019,0.0,0.0,0.11918019,1
2017-12-28 00:00:00,0.96104366,0.96104366,0.96104366,0.0,0.0,0.96104366,1
2017-12-28 00:00:00,0.0082778195,0.0082778195,0.0082778195,0.0,0.0,0.0082778195,1
2017-12-28 00:00:00,0.09064899,0.09064899,0.09064899,0.0,0.0,0.09064899,1
2017-12-28 00:00:00,0.010923317,0.010923317,0.010923317,0.0,0.0,0.010923317,1
2017-12-28 00:00:00,0.027764399,0.027764399,0.027764399,0.0,0.0,0.027764399,1
2017-12-28 00:00:00,0.8086945,0.8086945,0.8086945,0.0,0.0,0.8086945,1
2017-12-28 00:00:00,0.0041737445,0.0041737445,0.0041737445,0.0,0.0,0.0041737445,1
2017-12-28 00:00:00,0.05028739,0.05028739,0.05028739,0.0,0.0,0.05028739,1
2017-12-28 00:00:00,0.099388964,0.099388964,0.099388964,0.0,0.0,0.099388964,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.13253984,0.13253984,0.13253984,0.0,0.0,0.13253984,1
2017-12-27 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-27 00:00:00,0.5354431,0.5354431,0.5354431,0.0,0.0,0.5354431,1
2017-12-27 00:00:00,0.04112254,0.04112254,0.04112254,0.0,0.0,0.04112254,1
2017-12-27 00:00:00,0.03184168,0.03184168,0.03184168,0.0,0.0,0.03184168,1
2017-12-27 00:00:00,0.8868202,0.8868202,0.8868202,0.0,0.0,0.8868202,1
2017-12-27 00:00:00,0.008861634,0.008861634,0.008861634,0.0,0.0,0.008861634,1
2017-12-27 00:00:00,0.048606314,0.048606314,0.048606314,0.0,0.0,0.048606314,1
2017-12-27 00:00:00,0.17484005,0.17484005,0.17484005,0.0,0.0,0.17484005,1
2017-12-27 00:00:00,0.8995282,0.8995282,0.8995282,0.0,0.0,0.8995282,1
2017-12-27 00:00:00,0.0505072,0.0505072,0.0505072,0.0,0.0,0.0505072,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.069310166,0.069310166,0.069310166,0.0,0.0,0.069310166,1
2017-12-27 00:00:00,0.012780691,0.012780691,0.012780691,0.0,0.0,0.012780691,1
2017-12-27 00:00:00,0.20914233,0.20914233,0.20914233,0.0,0.0,0.20914233,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.0076206084,0.0076206084,0.0076206084,0.0,0.0,0.0076206084,1
2017-12-27 00:00:00,0.21993743,0.21993743,0.21993743,0.0,0.0,0.21993743,1
2017-12-27 00:00:00,0.026936844,0.026936844,0.026936844,0.0,0.0,0.026936844,1
2017-12-27 00:00:00,0.006730301,0.006730301,0.006730301,0.0,0.0,0.006730301,1
2017-12-27 00:00:00,0.020613147,0.020613147,0.020613147,0.0,0.0,0.020613147,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.059524566,0.059524566,0.059524566,0.0,0.0,0.059524566,1
2017-12-27 00:00:00,0.21993743,0.21993743,0.21993743,0.0,0.0,0.21993743,1
2017-12-27 00:00:00,0.21993743,0.21993743,0.21993743,0.0,0.0,0.21993743,1
2017-12-27 00:00:00,0.10062139,0.10062139,0.10062139,0.0,0.0,0.10062139,1
2017-12-27 00:00:00,0.021674938,0.021674938,0.021674938,0.0,0.0,0.021674938,1
2017-12-27 00:00:00,0.08098997,0.08098997,0.08098997,0.0,0.0,0.08098997,1
2017-12-27 00:00:00,0.018395206,0.018395206,0.018395206,0.0,0.0,0.018395206,1
2017-12-27 00:00:00,0.009392603,0.009392603,0.009392603,0.0,0.0,0.009392603,1
2017-12-27 00:00:00,0.48569855,0.48569855,0.48569855,0.0,0.0,0.48569855,1
2017-12-27 00:00:00,0.047520358,0.047520358,0.047520358,0.0,0.0,0.047520358,1
2017-12-27 00:00:00,0.0067198663,0.0067198663,0.0067198663,0.0,0.0,0.0067198663,1
2017-12-27 00:00:00,0.12560032,0.12560032,0.12560032,0.0,0.0,0.12560032,1
2017-12-27 00:00:00,0.9350905,0.9350905,0.9350905,0.0,0.0,0.9350905,1
2017-12-27 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-27 00:00:00,0.028057292,0.028057292,0.028057292,0.0,0.0,0.028057292,1
2017-12-27 00:00:00,0.014887499,0.014887499,0.014887499,0.0,0.0,0.014887499,1
2017-12-27 00:00:00,0.0067436444,0.0067436444,0.0067436444,0.0,0.0,0.0067436444,1
2017-12-27 00:00:00,0.05955836,0.05955836,0.05955836,0.0,0.0,0.05955836,1
