,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2019-09-06,6647.3,1758.1775,9823.42,2999.6,26690.76,6308.95,36981.77,10946.2,21199.57,2009.13,1799.25,5798.57,20090.540065789475,1604.47,11218.99,5900.72,7933.47,30467.2,3144.48,1670.06,164.17,10780.64,26797.46,8103.07,7852.54,2978.71,184.32,885.95,6656.1,1758.1775,9837.23,2999.94,26790.79,6336.91,37012.98,10957.05,21241.29,2017.2,1803.39,5850.25,20090.540065789475,1606.4,11220.97,5900.72,7969.34,30550.93,3166.95,1679.65,165.26,10803.07,26860.87,8134.39,7874.99,2985.03,185.16,889.49,6613.2,1758.1775,9742.27,2981.6,26563.17,6305.02,36727.66,10867.45,21145.81,2005.69,1792.02,5787.95,20090.540065789475,1599.58,11108.71,5832.11,7915.62,30011.5,3143.53,1667.61,163.85,10753.45,26708.39,8098.52,7835.89,2972.51,183.51,884.9,6613.2,1758.1775,9829.97,2996.62,26773.13,6329.41,36785.59,10883.8,21201.83,2016.11,1802.39,5845.67,20090.540065789475,1601.66,11108.71,5832.11,7915.62,30214.77,3163.25,1677.41,163.99,10783.46,26790.25,8125.58,7868.87,2980.33,184.04,885.93,702568128.0,0.0,14414140416.0,21682604032.0,1895345024.0,11421844480.0,23046248.0,497214016.0,710960000.0,384440000.0,29183000.0,41263248.0,0.0,91206400.0,40649232.0,21165536.0,104934.0,0.0,206371008.0,15512884224.0,138768000.0,2376172044288.0,209700992.0,478403008.0,143928992.0,0.0,7005.0,40544.0
2019-09-09,6648.0,1758.11,10001.93,3024.74,26681.4,6326.21,37145.45,11003.05,21318.42,2019.55,1813.73,5816.52,20061.260657894738,1598.0049999999999,11202.93,5903.45,7960.12,30759.778000000002,3146.33,1671.22,163.74,10801.14,26835.51,8087.44,7832.4,2978.43,183.42,885.61,6659.7,1758.11,10001.93,3026.24,26807.86,6333.9,37244.08,11028.85,21333.51,2029.8,1820.41,5818.14,20061.260657894738,1599.935,11222.31,5908.81,7961.01,30832.258,3157.35,1676.62,165.43,10829.44,26900.83,8131.65,7877.41,2989.43,184.72,887.01,6631.2,1758.11,9853.69,3005.69,26609.65,6306.74,36784.47,10889.8,21182.26,2013.28,1802.15,5798.57,20061.260657894738,1592.23,11170.77,5883.71,7927.89,30284.920000000002,3141.72,1666.61,163.53,10778.15,26762.18,8052.35,7795.86,2969.39,181.38,883.43,6647.3,1758.11,9907.13,3023.78,26743.36,6328.28,36969.48,10936.7,21214.56,2013.38,1803.15,5804.78,20061.260657894738,1593.5375,11219.76,5900.72,7952.88,30366.228,3147.68,1673.22,164.17,10808.68,26866.23,8130.91,7876.4,2988.43,181.76,885.95,542926592.0,0.0,17812559872.0,24337774592.0,1700947968.0,10913277952.0,25317740.0,412471008.0,578109312.0,511820992.0,29200000.0,41064680.0,0.0,153906400.0,23752078.0,16540970.0,52750.0,0.0,152660000.0,16597192704.0,126759000.0,2214896074752.0,273124288.0,573750976.0,164515008.0,0.0,6991.0,37164.0
2019-09-10,6614.1,1747.145,9964.93,3021.2,26683.68,6336.67,37208.134999999995,11019.375,21392.1,2032.08,1821.03,5822.47,20051.50085526316,1595.85,11142.58,5885.24,7929.48,30857.304,3155.71,1665.93,161.97,10753.58,26909.43,8084.15,7814.74,2979.39,180.69,883.04,6654.8,1747.145,10005.81,3027.41,26870.77,6342.01,37293.770000000004,11041.825,21438.35,2034.28,1823.5,5828.43,20051.50085526316,1597.78,11204.21,5903.45,7938.33,30926.034,3168.07,1677.47,163.75,10810.03,26909.43,8086.53,7817.58,2979.39,183.77,888.57,6595.7,1747.145,9903.42,3005.38,26634.47,6311.34,36989.020000000004,10950.725,21350.35,2021.58,1811.75,5812.6,20051.50085526316,1589.78,11088.59,5871.36,7893.74,30376.06,3151.27,1662.28,161.71,10732.78,26717.05,8001.69,7743.62,2957.01,179.13,881.04,6648.0,1747.145,10005.81,3027.41,26831.98,6331.73,37110.255000000005,10982.6,21363.57,2024.79,1817.34,5814.92,20051.50085526316,1590.83,11204.21,5903.45,7933.22,30416.714,3155.68,1675.1,163.74,10791.95,26805.83,8049.98,7793.27,2971.01,183.42,885.84,746334080.0,0.0,16575349760.0,24001294336.0,1738019968.0,11318643712.0,30994344.0,549805488.0,923747328.0,504390016.0,32951000.0,59649392.0,0.0,174806400.0,32517732.0,18900298.0,77710.0,0.0,219084992.0,19431288832.0,102064000.0,2275041083392.0,322336704.0,609350016.0,169119008.0,0.0,17047.0,46274.0
2019-09-11,6638.0,1736.18,9853.72,3008.81,27159.06,6381.95,37270.82,11035.7,21597.76,2049.2,1833.36,5820.84,20041.74105263158,1602.3,10924.88,5809.93,7967.9,30954.83,3204.52,1674.03,162.77,10790.35,27137.04,8169.68,7887.58,3000.93,181.2,885.52,6638.4,1736.18,10000.25,3030.56,27159.51,6381.95,37343.46,11054.8,21619.21,2050.8,1837.25,5827.36,20041.74105263158,1602.3,11143.66,5885.24,7967.9,31019.81,3204.52,1674.73,162.98,10815.59,27137.04,8169.68,7888.34,3000.93,181.2,886.12,6614.1,1736.18,9835.97,3004.22,26705.63,6328.69,37193.57,11011.65,21437.82,2040.04,1824.5,5809.67,20041.74105263158,1595.28,10908.47,5793.55,7921.59,30467.2,3165.74,1661.66,161.97,10746.87,26885.48,8081.56,7812.07,2975.31,178.58,881.34,6614.1,1736.18,9985.11,3029.93,26790.64,6334.59,37251.03,11028.5,21466.66,2043.72,1831.43,5823.12,20041.74105263158,1597.88,11143.66,5885.24,7931.38,30467.2,3172.28,1669.36,161.97,10787.65,26928.05,8091.68,7820.71,2981.41,180.25,882.9,811433984.0,0.0,15122920448.0,22983735296.0,2072246016.0,13665404928.0,36670948.0,687139968.0,1101417600.0,429075008.0,55231000.0,35649360.0,0.0,128033000.0,35923144.0,21488340.0,107445.0,0.0,271888992.0,19837745152.0,100221000.0,2151829995520.0,272593504.0,595755008.0,174738000.0,0.0,10872.0,34852.0
2019-09-12,6654.9,1737.06,9919.8,3031.24,27087.63,6342.17,37104.28,10982.8,21759.61,2051.8039999999996,1833.926,5825.54,20031.98125,1601.0,10905.06,5790.55,7944.43,31546.61,3194.96,1660.68,164.28,10827.55,27182.45,8194.47,7917.34,3009.57,182.76,894.32,6687.4,1737.06,9941.17,3033.47,27283.98,6414.48,37435.15,11081.75,21825.92,2053.0840000000003,1837.05,5832.8,20031.98125,1608.39,10973.79,5812.17,7960.24,31846.68,3216.87,1679.03,165.09,10862.68,27306.73,8243.8,7975.33,3020.74,183.34,894.32,6638.0,1737.06,9837.27,3005.19,26967.25,6337.52,37048.67,10964.95,21743.96,2040.992,1823.466,5816.69,20031.98125,1601.0,10897.91,5790.55,7937.99,30950.85,3191.62,1659.42,162.77,10804.02,27105.01,8176.73,7907.33,3000.92,180.77,886.12,6638.0,1737.06,9886.25,3016.63,27283.98,6398.99,37330.47,11058.3,21761.09,2046.228,1832.218,5817.51,20031.98125,1603.21,10936.97,5809.93,7947.25,30954.83,3214.14,1678.32,162.77,10830.25,27197.32,8206.58,7931.96,3009.08,181.2,886.12,662649856.0,0.0,11970860032.0,19696869376.0,1337047040.0,11198659584.0,27455108.0,551436032.0,960342080.0,441963206.4,53412600.0,49586208.0,0.0,120542704.0,24666180.0,13322230.0,110120.0,0.0,235992992.0,21124890624.0,123388000.0,2035882000384.0,254654896.0,557774976.0,172946000.0,0.0,10382.0,48192.0
2019-09-13,6669.2,1741.73,9919.3725,3031.1175,27352.69,6334.84,37384.99,11075.9,21988.29,2054.408,1834.492,5826.19,20022.22144736842,1601.25,10863.41,5763.41,7992.32,31481.31,3211.49,1661.96,164.115,10845.195,27219.52,8176.71,7892.96,3007.39,184.95,905.05,6676.5,1741.73,9946.415,3035.835,27366.45,6375.8,37413.5,11084.45,22019.66,2055.368,1836.85,5836.0625,20022.22144736842,1603.68,10940.59,5807.49,7995.13,31630.07,3216.63,1667.49,164.92000000000002,10871.5425,27277.55,8210.2,7923.41,3017.33,185.15,905.31,6653.7,1741.73,9847.230000000001,3008.905,27074.54,6318.92,37000.09,10945.75,21820.94,2041.944,1822.432,5818.9025,20022.22144736842,1596.33,10857.8,5763.41,7941.53,31279.83,3197.67,1655.95,162.905,10808.6875,27193.95,8165.47,7879.59,3002.9,182.77,893.8,6654.9,1741.73,9902.77,3022.9525000000003,27154.51,6369.42,37175.86,10986.8,21907.83,2048.736,1833.006,5819.7675,20022.22144736842,1600.69,10905.06,5790.55,7950.16,31546.61,3201.66,1664.37,163.1475,10828.36,27216.67,8190.57,7903.73,3012.21,182.77,894.21,673878912.0,0.0,12218362624.0,20319626240.0,1176496000.0,10671197184.0,34256192.0,624305024.0,1163181056.0,454851404.8,51594200.0,45001053.5,0.0,87804400.0,25945886.0,10254854.0,92759.0,0.0,166219008.0,20921475072.0,122120500.0,2053721489408.0,255255200.0,495640992.0,137908000.0,0.0,12613.0,67622.0
2019-09-16,6673.5,1755.74,9918.09,3030.75,27124.55,6219.44,37123.31,11003.5,21998.0625,2062.22,1836.19,5828.14,19992.942039473684,1603.5375,10831.75,5734.79,7996.9,31928.55,3203.93,1662.93,163.62,10898.13,27076.82,8153.54,7852.41,2997.96,186.54,908.6,6688.5,1755.74,9962.15,3042.93,27212.89,6266.14,37302.06,11052.7,22035.725000000002,2062.22,1836.25,5845.85,19992.942039473684,1608.3975,10959.31,5763.41,7996.9,31954.56,3213.07,1668.77,164.41,10898.13,27172.87,8165.32,7868.73,3002.19,186.97,909.7,6646.6,1755.74,9877.11,3020.05,26976.3,6193.51,37028.94,10968.2,21864.2075,2044.8,1819.33,5825.54,19992.942039473684,1596.8999999999999,10819.92,5734.64,7911.69,31481.31,3195.46,1658.65,163.31,10822.69,27032.56,8121.25,7831.76,2990.67,184.82,902.82,6669.2,1755.74,9952.33,3041.92,27212.89,6262.29,37204.56,10994.85,21937.65,2056.26,1835.37,5826.54,19992.942039473684,1607.6125000000002,10863.41,5763.41,7981.61,31481.31,3207.94,1666.77,164.28,10822.69,27146.06,8121.64,7833.73,2996.41,184.82,905.0,750729984.0,0.0,12960870400.0,22187896832.0,2189101056.0,10280960000.0,19893458.0,434449984.0,902222240.0,493516000.0,46139000.0,31245590.0,0.0,127626172.0,15044330.0,9503046.0,85703.0,0.0,168507008.0,17591238656.0,118318000.0,2107239956480.0,220615008.0,483840000.0,127984000.0,0.0,14434.0,52500.0
2019-09-17,6695.3,1751.81,9722.8,2978.12,26790.24,6236.69,36481.09,10817.6,22001.32,2062.33,1833.17,5811.07,19983.182236842105,1604.3,10868.03,5776.27,7932.23,31908.92,3183.0,1663.93,164.12,10874.5,27110.8,8186.02,7888.79,3005.7,187.06,912.38,6695.3,1751.81,9890.58,3023.71,26951.84,6240.35,37169.56,11000.1,22041.08,2066.33,1837.59,5834.16,19983.182236842105,1609.97,10892.67,5777.35,7969.67,32106.19,3206.85,1670.62,164.75,10912.23,27110.8,8188.23,7891.21,3006.21,187.49,912.89,6649.1,1751.81,9684.15,2970.57,26694.37,6205.3,36419.09,10796.5,21878.63,2055.17,1828.54,5804.62,19983.182236842105,1597.09,10831.75,5726.69,7910.25,31769.98,3180.65,1659.14,163.62,10866.43,26984.14,8139.82,7840.99,2993.73,186.08,904.36,6673.5,1751.81,9890.58,3023.71,26942.96,6215.24,37169.46,11000.1,21947.59,2058.72,1832.73,5828.36,19983.182236842105,1609.92,10831.75,5734.79,7969.67,31928.55,3206.32,1661.59,163.62,10908.85,27010.12,8148.65,7849.88,2995.67,186.92,908.6,745936000.0,0.0,13457000448.0,22333806592.0,1850715008.0,11244653568.0,20485450.0,482012992.0,815235968.0,507995008.0,31661000.0,312987552.0,0.0,140900096.0,32810724.0,15970060.0,76714.0,0.0,166355008.0,20373190656.0,158592000.0,2104935055360.0,223580608.0,471624992.0,131294000.0,0.0,12730.0,49774.0
2019-09-18,6681.6,1735.85,9753.31,2985.66,26754.12,6276.63,36563.88,10840.65,21960.71,2070.73,1843.5,5807.51,19973.422434210526,1599.49,10774.85,5771.48,7915.29,31555.47,3166.84,1654.14,166.03,10929.45,27147.08,8177.39,7888.56,3006.73,186.85,913.48,6703.3,1735.85,9785.62,2996.4,26891.16,6276.63,36712.99,10885.15,22027.86,2075.63,1847.87,5816.29,19973.422434210526,1599.57,10876.99,5780.51,7932.69,31908.92,3190.4,1664.81,166.99,10971.54,27161.93,8179.87,7891.17,3007.83,188.22,915.09,6673.8,1735.85,9701.64,2982.4,26730.63,6236.48,36465.92,10804.85,21942.03,2058.52,1830.11,5802.1,19973.422434210526,1594.09,10768.32,5761.9,7892.95,31508.75,3164.47,1650.64,164.12,10878.34,26899.15,8086.22,7791.58,2978.57,185.63,911.08,6695.3,1735.85,9747.98,2984.08,26838.43,6238.7,36621.38,10872.8,22014.65,2064.42,1834.32,5808.23,19973.422434210526,1599.57,10868.03,5776.27,7932.69,31908.92,3187.34,1663.62,164.12,10887.42,27075.39,8174.62,7877.58,3001.5,186.83,912.42,758358080.0,0.0,10478350336.0,16804669440.0,1372643968.0,10871845888.0,25429974.0,519155008.0,693981568.0,613147008.0,32804000.0,20154990.0,0.0,102870800.0,24626712.0,16465182.0,76237.0,0.0,168243008.0,19717572608.0,155502000.0,2121912942592.0,212864896.0,542236992.0,148227008.0,0.0,10070.0,64916.0
2019-09-19,6717.5,1735.93,9852.2,2999.28,26468.95,6244.47,36093.47,10704.8,22044.45,2080.35,1860.19,5811.04,19963.662631578947,1596.28,10801.05,5762.65,7911.32,32184.03,3158.8,1640.66,167.14,10894.7,27094.79,8182.88,7901.79,3006.79,190.31,918.88,6742.9,1735.93,9852.2,2999.28,26820.73,6282.06,36613.93,10845.2,22255.56,2089.81,1866.94,5833.54,19963.662631578947,1599.17,10832.92,5771.53,7919.85,32235.29,3179.72,1660.81,167.71,10954.18,27272.17,8237.43,7950.21,3021.99,190.31,918.88,6681.6,1735.93,9733.97,2975.4,26372.09,6242.89,35987.8,10670.25,22003.3,2070.53,1844.89,5807.51,19963.662631578947,1592.65,10767.81,5758.51,7885.18,31475.0,3158.11,1638.47,166.03,10874.66,27064.21,8174.32,7888.31,3003.16,186.55,909.88,6681.6,1735.93,9786.4,2992.92,26820.73,6274.18,36613.93,10845.2,22064.46,2070.53,1844.89,5811.43,19963.662631578947,1598.65,10801.36,5771.48,7911.88,31555.47,3178.93,1656.66,166.03,10947.62,27186.05,8193.59,7904.4,3010.36,186.72,913.4,997435904.0,0.0,11260560384.0,16269061120.0,1330417024.0,10691449856.0,31747026.0,642598976.0,781599232.0,493036992.0,39511000.0,16338890.0,0.0,82675504.0,22385060.0,15779686.0,62605.0,0.0,207944000.0,18774638592.0,112928000.0,1876180992000.0,216441504.0,492916992.0,136332000.0,0.0,16743.0,57544.0
2019-09-20,6730.8,1749.44,9881.25,3006.45,26435.67,6231.47,38014.62,11274.2,22079.09,2091.52,1870.35,5793.89,19953.902828947368,1597.41,10829.39,5787.75,7871.11,32111.1,3159.68,1636.2,167.89,10929.69,26935.07,8117.67,7823.55,2992.07,189.73,915.16,6775.6,1749.44,9903.69,3011.34,26564.36,6256.82,38378.02,11381.9,22204.75,2092.37,1872.57,5811.04,19953.902828947368,1597.61,10870.67,5787.75,7906.25,32332.73,3169.03,1644.29,168.02,10931.76,27194.75,8202.82,7920.53,3016.37,193.24,920.77,6717.5,1749.44,9832.39,2996.19,26410.41,6213.24,36085.74,10691.0,22047.9,2077.3,1857.09,5790.47,19953.902828947368,1590.02,10797.1,5756.61,7864.11,32055.3,3154.38,1627.9,166.71,10903.45,26926.68,8086.16,7794.27,2984.68,189.55,914.55,6717.5,1749.44,9873.94,3004.81,26532.88,6248.97,36214.92,10746.8,22130.74,2080.86,1861.04,5809.23,19953.902828947368,1597.61,10801.05,5762.65,7902.33,32184.03,3167.76,1641.23,167.14,10908.1,27102.18,8184.88,7901.46,3008.42,190.31,918.88,1249392384.0,0.0,12213990400.0,18214531072.0,1972985984.0,13421925376.0,61031880.0,1356766976.0,850325696.0,589918976.0,41185000.0,22199170.0,0.0,246858496.0,56700160.0,31897884.0,168885.0,0.0,299924992.0,18650503168.0,137815008.0,2822038093824.0,512570912.0,1519288064.0,425831008.0,0.0,13501.0,72086.0
2019-09-23,6749.7,1789.97,9781.14,2977.08,26222.4,6206.2,39090.03,11600.2,22093.9025,2091.7,1873.12,5776.48,19924.62342105263,1592.93,10873.33,5752.85,7867.51,31751.21,3143.24,1622.79,168.61,10919.02,26949.99,8112.46,7818.61,2991.78,190.76,909.98,6770.0,1789.97,9853.47,2998.4,26483.03,6247.58,39441.12,11694.85,22177.7425,2095.54,1875.03,5795.4,19924.62342105263,1597.59,10880.56,5787.75,7877.44,32147.65,3162.26,1636.16,169.07,10948.19,27011.07,8135.81,7842.98,2999.15,192.17,918.42,6730.8,1789.97,9703.66,2960.83,26186.01,6197.39,38674.04,11471.35,22070.43,2085.6,1864.57,5775.06,19924.62342105263,1590.97,10832.39,5752.85,7823.13,31710.0,3141.41,1620.77,167.76,10905.92,26831.34,8085.34,7790.29,2982.23,189.57,909.98,6730.8,1789.97,9853.47,2998.4,26463.62,6240.14,38844.0,11542.7,22104.1975,2087.7,1866.3,5795.24,19924.62342105263,1597.59,10835.25,5787.75,7872.12,32111.1,3155.77,1635.31,167.89,10924.81,26851.45,8106.49,7815.23,2983.5,189.72,914.73,506695776.0,0.0,12050820096.0,16813944832.0,1285453056.0,11874777088.0,56153860.0,882827008.0,725403824.0,420948000.0,29529000.0,17275800.0,0.0,83778400.0,15800819.0,9589291.0,88398.0,0.0,132708000.0,14271561728.0,103482000.0,1996494995456.0,214827008.0,473438016.0,138567008.0,0.0,13578.0,63685.0
2019-09-24,6748.9,1774.11,9811.38,2985.34,26281.0,6137.61,39097.14,11588.2,22098.84,2101.04,1883.62,5743.54,19914.86361842105,1592.33,10858.71,5760.3,7893.94,31829.24,3155.46,1630.5,167.7,10918.01,26807.77,7993.63,7710.04,2966.6,189.94,910.76,6764.0,1774.11,9896.18,3002.9,26391.98,6194.59,39306.37,11655.05,22168.74,2101.63,1885.08,5779.58,19914.86361842105,1593.5,10893.5,5774.88,7893.94,31892.23,3163.75,1634.04,170.02,10947.53,27079.68,8158.84,7873.25,3007.98,191.21,914.02,6745.3,1774.11,9761.03,2973.76,26207.27,6115.95,38913.06,11539.2,22077.94,2085.91,1866.25,5738.1,19914.86361842105,1585.58,10850.92,5752.85,7850.27,31436.22,3148.55,1622.75,167.7,10886.62,26704.96,7969.65,7684.8,2957.73,189.35,908.03,6749.7,1774.11,9783.39,2979.48,26300.21,6188.77,39135.28,11590.7,22095.35,2090.19,1871.55,5778.78,19914.86361842105,1593.5,10873.33,5752.85,7865.38,31751.21,3161.99,1623.6,168.61,10917.44,27034.07,8147.23,7855.97,3002.43,190.76,909.98,596959744.0,0.0,12592199680.0,16390276096.0,2089366016.0,9009714176.0,30599198.0,651721984.0,683763200.0,535771008.0,28897000.0,18625950.0,0.0,100387104.0,22216744.0,11925632.0,171662.0,0.0,192960992.0,17032245248.0,175862000.0,2057944956928.0,307430592.0,608619008.0,205299008.0,0.0,11459.0,50416.0
2019-09-25,6710.2,1766.71,9671.06,2955.43,25945.35,6146.4,38593.52,11440.2,22020.15,2073.39,1860.6,5762.4,19905.103815789473,1589.58,10861.44,5753.58,7896.24,31565.21,3125.82,1628.38,166.9,10873.69,26970.71,8077.38,7803.54,2984.87,190.97,912.42,6748.9,1766.71,9768.38,2977.67,26190.56,6146.4,39087.2,11564.95,22036.48,2095.27,1874.9,5763.11,19905.103815789473,1593.99,10881.46,5770.59,7896.24,31867.79,3145.79,1630.56,167.71,10885.67,27016.56,8095.0,7822.43,2989.82,190.97,913.33,6696.3,1766.71,9656.05,2955.43,25917.68,6086.0,38510.97,11416.1,21906.0,2072.41,1858.9,5735.12,19905.103815789473,1586.14,10820.15,5750.22,7790.29,31472.02,3119.12,1621.63,166.38,10825.85,26755.86,7935.57,7647.63,2952.86,189.01,906.6,6748.9,1766.71,9768.38,2977.67,26162.71,6121.49,39087.2,11564.85,21961.82,2093.47,1872.35,5737.22,19905.103815789473,1592.52,10858.71,5760.3,7890.0,31829.24,3140.49,1624.69,167.7,10885.67,26866.71,7990.66,7706.5,2968.35,189.94,910.57,650518848.0,0.0,12232999936.0,16854313984.0,1762621952.0,9173243904.0,28777388.0,629054976.0,616056320.0,651550976.0,32017000.0,19267960.0,0.0,74123200.0,23348324.0,15097273.0,109746.0,0.0,222799008.0,16288152576.0,109394000.0,1969225990144.0,237224704.0,532513984.0,154551008.0,0.0,10650.0,51190.0
2019-09-26,6677.6,1768.94,9464.84,2929.09,26041.93,6230.33,38989.74,11571.2,22048.24,2074.52,1864.13,5772.76,19895.344013157894,1593.0,10822.77,5743.71,7896.48,31433.89,3125.81,1636.75,165.94,10871.99,26891.12,8030.66,7771.99,2977.62,192.96,918.1,6720.8,1768.94,9707.92,2970.04,26099.64,6230.33,39158.07,11610.85,22184.91,2087.33,1873.3,5781.22,19895.344013157894,1593.05,10910.45,5779.13,7905.74,31592.11,3134.91,1638.25,168.61,10934.91,27015.07,8072.11,7798.12,2987.28,193.08,918.1,6667.1,1768.94,9464.84,2928.26,25917.58,6165.93,38676.11,11466.35,21986.24,2064.34,1855.17,5758.92,19895.344013157894,1589.21,10822.77,5743.71,7865.1,31272.06,3122.62,1630.81,165.94,10856.96,26803.84,7991.02,7718.69,2963.71,190.87,911.57,6710.2,1768.94,9698.28,2964.48,26075.15,6168.67,38700.48,11469.85,22160.52,2082.66,1868.49,5762.01,19895.344013157894,1589.48,10865.17,5753.58,7893.67,31565.21,3130.5,1633.92,166.9,10909.57,27004.11,8070.12,7794.28,2985.73,190.97,912.91,594823616.0,0.0,12062669824.0,18893254656.0,1700238976.0,10516383744.0,33230534.0,844465984.0,816311616.0,430576992.0,55114000.0,16781110.0,0.0,95044496.0,22990176.0,15755025.0,92456.0,0.0,186639008.0,16246130688.0,120558000.0,1930855055360.0,230797792.0,472487008.0,146934000.0,0.0,15972.0,61816.0
2019-09-27,6716.1,1766.6950000000002,9548.96,2932.17,25954.81,6196.89,38822.57,11512.4,21878.9,2049.93,1839.18,5771.69,19885.584210526315,1584.14,10836.5,5759.77,7819.22,32070.81,3125.63,1643.76,163.36,10829.68,26820.25,7939.63,7681.58,2961.79,192.12,924.83,6721.2,1766.6950000000002,9574.5,2939.08,26017.46,6219.77,39107.37,11593.6,21955.79,2066.96,1851.05,5794.63,19885.584210526315,1592.05,10859.89,5772.71,7908.39,32085.73,3130.29,1648.67,166.46,10921.17,27012.54,8051.83,7790.8,2987.31,195.09,925.58,6677.6,1766.6950000000002,9467.15,2920.93,25840.66,6191.66,38782.6,11499.75,21733.69,2044.75,1833.15,5766.62,19885.584210526315,1583.45,10807.17,5743.71,7808.19,31368.81,3113.67,1630.39,162.81,10827.61,26715.82,7890.28,7626.82,2945.53,191.85,917.72,6677.6,1766.6950000000002,9470.53,2929.49,25977.98,6213.93,39003.13,11556.35,21934.93,2066.96,1850.53,5774.4,19885.584210526315,1590.24,10841.3,5743.71,7908.39,31433.89,3126.33,1636.42,165.94,10904.0,26987.26,8047.11,7786.03,2985.47,195.09,918.1,606268864.0,0.0,9276010496.0,13290577920.0,984278976.0,11242055680.0,39201316.0,650017024.0,763944192.0,285943008.0,27525000.0,20175880.0,0.0,73331696.0,16418311.0,11196464.0,167327.0,0.0,165888000.0,14765068288.0,147404000.0,2084919050240.0,217784000.0,527852000.0,170022000.0,0.0,12544.0,64122.0
2019-09-30,6688.3,1759.96,9446.24,2905.19,26092.27,6169.1,38667.33,11474.45,21755.84,2063.05,1853.6,5738.24,19856.304802631577,1583.91,10925.62,5802.99,7779.07,32078.85,3119.99,1637.22,163.36,10829.68,26916.83,7999.34,7749.45,2976.74,191.08,922.89,6734.7,1759.96,9581.64,2936.48,26161.7,6195.73,38873.12,11508.25,21811.98,2064.99,1856.02,5775.72,19856.304802631577,1586.69,10925.62,5802.99,7825.2,32395.09,3120.9,1645.06,166.46,10921.17,26998.86,8012.16,7761.84,2983.85,193.66,930.88,6688.3,1759.96,9446.04,2905.19,25786.29,6152.5,38401.09,11390.8,21666.6,2042.01,1829.59,5726.2,19856.304802631577,1578.53,10832.17,5754.86,7775.51,31929.62,3100.82,1634.1,162.81,10827.61,26852.33,7949.63,7693.49,2967.07,190.8,922.62,6715.9,1759.96,9544.02,2927.92,25844.71,6190.37,38873.12,11491.15,21793.83,2045.77,1833.45,5771.37,19856.304802631577,1584.26,10836.5,5759.77,7825.2,32070.81,3100.82,1643.13,165.94,10904.0,26852.33,7964.09,7705.97,2967.07,192.12,924.83,611594944.0,0.0,8183589888.0,11664680960.0,1343934976.0,9329967104.0,49011072.0,756849024.0,698594816.0,327624992.0,28620000.0,26445280.0,0.0,92489696.0,32064712.0,19412708.0,156941.0,0.0,193376992.0,15021855744.0,147404000.0,2084919050240.0,228479392.0,510048992.0,144628992.0,0.0,12610.0,63285.0
2019-10-01,6742.8,1759.75,9449.80375,2906.2375,26067.48,6138.25,38305.41,11359.9,21885.24,2072.42,1859.63,5733.64,19846.545,1589.44,10996.99,5805.18,7739.86,32254.32,3146.03,1624.09,164.94,10967.65,26573.04,7908.69,7684.14,2940.25,192.42,926.31,6743.7,1759.75,9578.555,2936.0475,26127.16,6176.61,38923.78,11554.2,21938.77,2077.48,1865.36,5741.89,19846.545,1589.64,10996.99,5811.12,7792.58,32290.39,3156.63,1639.14,165.17,10967.65,27046.21,8062.5,7821.73,2992.53,192.42,926.31,6687.8,1759.75,9448.8775,2905.26125,25782.255,6134.77,37929.89,11247.9,21811.98,2057.91,1849.26,5732.49,19846.545,1583.84,10898.95,5784.12,7710.55,32002.11,3127.46,1623.03,163.36,10855.6,26562.22,7906.29,7675.42,2938.7,190.53,921.69,6688.3,1759.75,9535.33875,2925.15,25873.09,6163.98,38813.48,11515.4,21831.44,2062.44,1853.41,5738.17,19846.545,1584.94,10927.31,5802.99,7785.24,32078.85,3130.11,1637.59,163.36,10855.6,26962.54,8026.83,7782.82,2983.69,191.08,922.87,612736896.0,0.0,8238253696.0,11775793536.0,1273044480.0,9917189120.0,75383552.0,1305415040.0,623263680.0,389336000.0,24509000.0,7589000.0,0.0,71303904.0,20781244.0,14600400.0,119389.0,0.0,159831008.0,14790108160.0,0.0,2028813025280.0,272179200.0,541529984.0,150444992.0,0.0,12025.0,59814.0
