,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret,Sentiment,Close,Close_Ret,Sentiment
Currency,LKR,LKR,,PKR,PKR,,BDT,BDT,,MNT,MNT,
Idx,CSE All-Share,CSE All-Share,,Karachi 100,Karachi 100,,,,,,,
22-05-2015,7288.74,0.000183669,1,32605.62,-0.001261821,0,77.875,0,0,1927.5,-0.002329193,0
25-05-2015,7284.76,-0.000227593,1,32707.22,0.001106438,0,77.845,-0.000385233,0,1923,-0.00233463,0
26-05-2015,7261.78,-0.000543826,0,32510.35,-0.00109157,0,77.875,0.000385381,1,1919,-0.002080083,0
27-05-2015,7253.5,-0.001613598,0,32842.59,0.002438794,1,77.875,0,1,1914.5,-0.002344971,0
28-05-2015,7255.71,-0.001330022,0,32763.48,0.000597197,1,77.875,0,1,1912.5,-0.001044659,0
29-05-2015,7220.29,-0.001905736,0,33056.79,0.005587699,1,77.875,0,0,1912.5,0,0
01-06-2015,7195.19,-0.002684436,0,33563.38,0.007289474,1,77.875,0,0,1912.5,0,0
02-06-2015,7172.325,-0.003845268,0,33895.34,0.011389242,1,77.875,0,0,1895,-0.009150327,0
03-06-2015,7149.46,-0.003280693,0,33908.62,0.008535725,1,77.875,0,0,1886,-0.00474934,0
04-06-2015,7120.91,-0.003453025,0,34085.74,0.005168595,1,77.875,0,0,1879.5,-0.003446448,0
05-06-2015,7122.73,-0.002308557,0,34012.49,0.001155417,1,77.78,-0.001219904,0,1868.5,-0.00585262,0
08-06-2015,7078.66,-0.003308319,0,34151.11,0.00238334,1,77.825,0.000578555,0,1862.5,-0.003211132,0
09-06-2015,7067.11,-0.002521105,0,34270.28,0.001805353,1,77.875,0.000642467,1,1863,0.000268456,0
10-06-2015,7063.45,-0.00277893,0,34323.84,0.003042641,1,77.805,-0.000898876,1,1858.5,-0.002415459,0
11-06-2015,7051.52,-0.001279511,0,34594.7,0.004314557,1,77.775,-0.000385579,0,1862,0.001883239,0
12-06-2015,7061.28,-0.000274257,0,34651.29,0.003696659,1,77.805,0.000385728,0,1868,0.003222342,1
15-06-2015,7078.97,0.000733445,0,34710.29,0.003743262,1,77.855,0.000642632,1,1878.5,0.005620985,1
16-06-2015,7044.6,-0.000321972,1,34516.3,-0.000750118,1,77.78,-0.000963329,1,1862,-0.008783604,1
17-06-2015,7049.71,-0.000541545,0,34482,-0.001626629,1,77.855,0.000964258,1,1897.5,0.019065521,1
18-06-2015,7064.15,-0.000693846,0,34674.61,-0.000332251,0,77.855,0,1,1919.5,0.011594203,1
19-06-2015,7035.15,-0.000443849,0,34526.7,0.000108807,0,77.835,-0.000256888,1,1914,-0.00286533,1
22-06-2015,7039.65,-0.000472426,0,34278.42,-0.001956934,0,77.865,0.000385431,1,1922.5,0.004440961,1
23-06-2015,7053.96,-0.000477606,0,34133.83,-0.005224907,0,77.855,-0.000128427,1,1930,0.00390117,1
24-06-2015,7053.83,0.000884662,0,34331.94,-0.001868381,0,77.805,-0.00064222,0,1939,0.004663212,1
25-06-2015,7031.33,-0.000391805,1,34077.92,-0.001937709,0,77.845,0.000514106,0,1946,0.003610108,1
26-06-2015,7016.2,-0.001786661,0,33885.13,-0.00241745,0,77.855,0.00012846,1,1950,0.002055498,1
29-06-2015,7032.15,-0.001022748,0,34093.55,-0.00230183,0,77.855,0,1,1964,0.007179487,1
30-06-2015,7020.8,-0.000497501,0,34398.86,0.003149506,0,77.8,-0.000706441,0,1968,0.00203666,1
01-07-2015,7001.8,-0.000682317,0,34843.6,0.009344921,1,77.855,0.000706941,1,1970.5,0.001270325,1
02-07-2015,6982.8,-0.002344616,0,35186.56,0.010575608,1,77.865,0.000128444,1,1975,0.002283684,1
03-07-2015,7007.05,-0.000649004,0,35456.35,0.010146391,1,77.85,-0.000192641,1,1968,-0.003544304,1
06-07-2015,6989.41,-0.000586078,0,35502.28,0.006268551,1,77.875,0.00032113,1,1968,0,0
07-07-2015,6967.78,-0.000713109,0,35537.69,0.003320071,1,77.815,-0.000770465,0,1966,-0.00101626,0
08-07-2015,6923.79,-0.003975164,0,35328.83,-0.001194781,1,77.875,0.00077106,1,1966,0,0
09-07-2015,6947.05,-0.002016198,0,35147.13,-0.003340949,0,77.855,-0.000256822,0,1973.5,0.003814852,1
10-07-2015,6984.12,0.000794055,0,35112.29,-0.004003837,0,77.825,-0.000385332,1,1973.5,0,1
13-07-2015,6984.12,0.002898503,1,35496.62,0.00160379,0,77.825,0,0,1973.5,0,1
14-07-2015,7027,0.00382524,1,35446.89,0.002851167,1,77.815,-0.000128493,0,1973.5,0,0
15-07-2015,7066.19,0.003905567,1,35699.75,0.005559417,1,77.845,0.00038553,1,1984,0.005320497,1
16-07-2015,7124.14,0.006639242,1,35887.66,0.003665378,1,77.815,-0.000385381,0,1984,0,1
17-07-2015,7161.96,0.006362265,1,35915.83,0.00439402,1,77.795,-0.00025702,0,1984,0,1
20-07-2015,7147.86,0.003847,1,36000.34,0.002800524,1,77.755,-0.000514172,0,1972.5,-0.005796371,0
21-07-2015,7145.59,0.001007466,1,36028.51,0.001306815,1,77.845,0.001157482,1,1979,0.003295311,0
22-07-2015,7199.63,0.001758798,1,36056.68,0.001305792,1,77.85,6.42E-05,1,1982.5,0.00176857,0
23-07-2015,7212.62,0.003016463,1,35934.99,-0.00060353,1,77.75,-0.001284522,0,1976.5,-0.003026482,1
24-07-2015,7269.05,0.005730251,1,35815.2,-0.001975534,0,77.755,6.43E-05,0,1983,0.003288642,1
27-07-2015,7247.23,0.002208759,1,35175.49,-0.008189965,0,77.755,0,0,1976.5,-0.003277862,0
28-07-2015,7261.07,0.002243905,1,35274.66,-0.006125213,0,77.825,0.000900264,1,1980.5,0.002023779,1
29-07-2015,7313.97,0.002064452,1,35676.49,-0.001216885,0,77.855,0.00038548,1,1980.5,0,0
30-07-2015,7332.05,0.003889035,1,35730.01,0.005236968,0,77.875,0.000256888,1,1982,0.000757384,1
31-07-2015,7333.185,0.00330407,1,35741.52,0.004404583,1,77.895,0.000256822,1,1982.5,0.00025227,1
03-08-2015,7336.59,0.00103037,1,35824.56,0.001381878,1,77.875,-0.000256756,1,1983,0.000252207,1
04-08-2015,7310.05,-0.000999452,1,35921.71,0.001785771,1,77.905,0.000385233,1,1983.5,0.000252143,1
05-08-2015,7366.31,0.001514366,1,36156.83,0.003860173,1,77.875,-0.000385084,0,1984,0.00025208,1
06-08-2015,7377.24,0.001854184,1,36228.88,0.00374996,1,77.865,-0.000128411,0,1985.5,0.000756048,1
07-08-2015,7370.6,0.00275999,1,36222.63,0.002788513,1,77.855,-0.000128427,0,1985,-0.000251826,1
10-08-2015,7377.94,0.000526522,1,36084.67,-0.000662825,1,77.845,-0.000128444,0,1986,0.000503778,1
11-08-2015,7458.92,0.003690582,1,36205.94,-0.000206825,1,77.845,0,0,1985.5,-0.000251762,1
12-08-2015,7471.9,0.00457067,1,35892.77,-0.003032549,0,77.855,0.00012846,1,1986.5,0.000503651,1
13-08-2015,7442.75,0.002938293,1,35937.33,-0.001349168,0,77.855,0,1,1990.5,0.002013592,1
14-08-2015,7498.7,0.001785433,1,35850.01,-0.003279332,0,77.865,0.000128444,1,1990,-0.000251193,1
17-08-2015,7492.04,0.000909315,1,35588.05,-0.002831807,0,77.855,-0.000128427,1,1990.5,0.000251256,1
18-08-2015,7498.7,0.002506057,1,35546.03,-0.00363921,0,77.875,0.000256888,1,1991.5,0.000502386,1
19-08-2015,7498.78,3.82E-06,1,35461.58,-0.003621212,0,77.88,6.42E-05,1,1992,0.000251067,1
20-08-2015,7449.82,-0.001876483,1,35219.59,-0.003460177,0,77.845,-0.000449409,0,1992,0,1
21-08-2015,7471.17,-0.001217517,0,34519.77,-0.009689996,0,77.855,0.00012846,0,1991,-0.000502008,0
24-08-2015,7331.09,-0.007470876,0,33100.34,-0.022604511,0,77.875,0.000256888,0,1991,0,0
25-08-2015,7231.58,-0.009819088,0,33798.8,-0.013296078,0,77.875,0,1,1991,0,0
26-08-2015,7240.1,-0.010381646,0,33537.42,-0.009250484,0,77.855,-0.000256822,1,1991,0,0
27-08-2015,7273.14,-0.002610686,0,33961.29,0.008668867,0,77.905,0.00064222,1,1991,0,0
28-08-2015,7350.52,0.005460262,0,34447.47,0.006407006,1,77.875,-0.000385084,1,1989,-0.00100452,0
31-08-2015,7306.94,0.003091262,1,34726.51,0.01168496,1,77.875,0,1,1992,0.001508296,1
01-09-2015,7298.75,0.001196487,1,34456.34,0.004878742,1,77.855,-0.000256822,0,1989.5,-0.00125502,0
02-09-2015,7240.39,-0.005015191,0,34309.76,-0.001311188,1,77.855,0,0,1992,0.001256597,1
03-09-2015,7245.5,-0.00280366,0,34397.33,-0.00316056,1,77.875,0.000256888,1,1991,-0.000502008,0
04-09-2015,7215.11,-0.003828151,0,33891.08,-0.005473152,0,77.865,-0.000128411,1,1990,-0.00050226,1
07-09-2015,7149.7,-0.004184754,0,32944.48,-0.013365343,0,77.88,0.000192641,1,1991,0.000502513,0
08-09-2015,7124.46,-0.005596747,0,33474.17,-0.008856701,0,77.855,-0.000321007,0,1992,0.00050226,1
09-09-2015,7183.25,-0.00144802,0,33830.36,-0.000403883,0,77.895,0.000513776,1,1993,0.000502008,1
10-09-2015,7159.94,0.000492195,0,33792.37,0.008532016,0,77.875,-0.000256756,0,1993,0,1
11-09-2015,7153.49,0.001368653,1,33672.72,0.001992349,1,77.855,-0.000256822,1,1990.5,-0.00125439,0
14-09-2015,7162.44,-0.000964919,1,33384.73,-0.004405439,1,77.81,-0.000577998,0,1986,-0.002260739,0
15-09-2015,7152.43,-0.000349092,1,33191.46,-0.005960845,0,77.855,0.000578332,0,1991,0.002517623,0
16-09-2015,7137.4,-0.000749272,0,33345.56,-0.003233011,0,77.855,0,1,1991,0,1
17-09-2015,7113.51,-0.002282036,0,33152.06,-0.002316428,0,77.875,0.000256888,1,1990.5,-0.00025113,1
18-09-2015,7107.87,-0.002080466,0,32760.95,-0.004319189,0,77.875,0,1,1992.5,0.001004773,1
21-09-2015,7104.37,-0.001544142,0,32826.24,-0.005202469,0,77.865,-0.000128411,1,1992.5,0,1
22-09-2015,7118.38,0.000228919,0,32882.02,-0.002701762,0,77.845,-0.000256855,0,1993.5,0.000501882,1
23-09-2015,7114.83,0.000326968,0,32822.84,0.000630801,0,77.875,0.000385381,1,1984.5,-0.004514673,0
24-09-2015,7112.815,0.000396702,1,32796.276,-0.000303277,0,77.855,-0.000256822,0,1982,-0.001259763,0
25-09-2015,7110.8,-0.000355071,1,32769.712,-0.001139684,0,77.875,0.000256888,1,1994.5,0.006306761,1
28-09-2015,7078.64,-0.0016964,0,32690.02,-0.001350388,0,77.775,-0.001284109,0,1994,-0.000250689,1
29-09-2015,7085.38,-0.00128461,0,32214.58,-0.005928579,0,77.875,0.00128576,1,1985,-0.004513541,1
30-09-2015,7050.87,-0.00281371,0,32287.41,-0.004904997,0,77.855,-0.000256822,0,1985.5,0.000251889,0
01-10-2015,7080.48,9.37E-05,0,32750.31,0.000684582,0,77.875,0.000256888,1,1997,0.005791992,1
02-10-2015,7105.54,0.000956066,0,32969.73,0.007765806,1,77.875,0,1,1993,-0.002003005,1
05-10-2015,7089.06,0.001806491,1,32784.94,0.005143934,1,77.825,-0.000642055,0,1990,-0.001505268,1
06-10-2015,7085.93,0.000259489,1,33202.87,0.004614189,1,77.45,-0.004818503,0,1984.5,-0.002763819,0
07-10-2015,7085.45,-0.000942861,1,33376.2,0.004121038,1,77.755,0.003938025,0,1993.5,0.004535147,1
08-10-2015,7085.65,-0.000160346,0,33469.15,0.006917624,1,77.775,0.000257218,0,1993.5,0,1
09-10-2015,7096.06,0.000476551,0,33843.18,0.006393539,1,77.755,-0.000257152,1,1997,0.001755706,1
12-10-2015,7100,0.00068421,1,34183.85,0.008008806,1,77.875,0.001543309,1,1993.5,-0.001752629,1
13-10-2015,7078.45,-0.000336936,1,34031.78,0.005597636,1,77.845,-0.000385233,1,1993.5,0,1
14-10-2015,7040.32,-0.002622249,0,33974.85,0.001314898,1,77.83,-0.000192691,1,1994.5,0.00050163,0
15-10-2015,7030.45,-0.003274636,0,33921.96,-0.002559393,1,77.875,0.000578183,1,1994.5,0,1
16-10-2015,7020.74,-0.002723277,0,33954.98,-0.000752059,0,77.875,0,1,1994.5,0,1
19-10-2015,7020.74,-0.000927687,0,33966.75,-7.89E-05,0,77.855,-0.000256822,1,1994.5,0,0
20-10-2015,7041.26,0.000513878,0,33910.17,-0.000115233,0,77.875,0.000256888,1,1994.5,0,0
21-10-2015,7055.67,0.001656426,1,33943.74,-0.000109714,0,77.875,0,1,1994.5,0,0
22-10-2015,7068.85,0.002279093,1,33945.32,-0.000209744,0,77.875,0,1,1994.5,0,0
23-10-2015,7081.49,0.001900879,1,33924.15,0.000137622,0,77.89,0.000192616,1,1995.5,0.000501379,1
26-10-2015,7083.48,0.001312381,1,33860.64,-0.000816407,0,77.855,-0.000449352,0,1990.5,-0.002505638,0
27-10-2015,7088.785,0.000939356,1,33843.83,-0.000997405,0,77.885,0.000385332,1,1990.5,0,0
28-10-2015,7094.09,0.000592768,1,34061.42,0.001353558,0,77.845,-0.000513578,0,1990.5,0,0
29-10-2015,7070.13,-0.000626723,1,34332.43,0.004629766,1,77.88,0.000449611,1,1990.5,0,0
30-10-2015,7042.06,-0.002199773,0,34261.6,0.004107561,1,77.875,-6.42E-05,0,1995.5,0.002511932,1
02-11-2015,7029.07,-0.003064105,0,34226.12,0.001619294,1,78.25,0.004815409,1,1995.5,0,1
03-11-2015,7000.41,-0.003297403,0,34275.75,-0.000549521,1,78.205,-0.00057508,1,1995.5,0,1
04-11-2015,7003.57,-0.001823527,0,34522.95,0.002542199,1,78.26,0.00070328,1,1995.5,0,0
05-11-2015,7017.39,-0.000550891,0,34454.59,0.002227342,1,78.175,-0.001086123,0,1981,-0.007266349,0
06-11-2015,7059.48,0.002807546,1,34426.75,0.001474648,1,78.145,-0.000383754,0,1981,0,0
09-11-2015,7050.21,0.002219369,1,34336.47,-0.001803511,1,78.105,-0.000511869,0,1995.5,0.007319536,1
10-11-2015,7034.72,0.000829244,1,33958.12,-0.004816432,0,78.095,-0.000128033,0,1991,-0.002255074,1
11-11-2015,7019.23,-0.001904054,1,33934.04,-0.004783461,0,78.075,-0.000256098,0,1991,0,1
12-11-2015,7006.35,-0.002077997,0,34264.56,-0.000662644,0,78.055,-0.000256164,0,1991.5,0.00025113,0
13-11-2015,7001.81,-0.001561626,0,34144.78,0.001845074,0,78.065,0.000128115,0,1991,-0.000251067,1
16-11-2015,6965.98,-0.002533397,0,33946.41,0.000144886,1,77.505,-0.007173509,0,1989.5,-0.00075339,0
17-11-2015,6977.95,-0.00134896,0,34065.87,-0.001928779,1,77.475,-0.000387072,0,1990.5,0.000502639,0
18-11-2015,6981.97,-0.000940932,0,33949.26,-0.001904557,0,77.455,-0.000258148,0,1991,0.000251193,1
19-11-2015,7020.18,0.00258904,1,33908.44,-0.000368794,0,77.455,0,0,1986.5,-0.002260171,0
20-11-2015,7017.44,0.001886155,1,33857,-0.002047494,0,77.425,-0.000387322,0,1990,0.001761893,0
23-11-2015,7055.84,0.003518148,1,33732.91,-0.002128177,0,77.395,-0.000387472,0,1990,0,0
24-11-2015,7009.99,-0.000472129,1,33571.59,-0.003321474,0,77.375,-0.000258415,0,1990,0,1
25-11-2015,6986.68,-0.001450446,1,33199.86,-0.006506717,0,77.375,0,0,1993,0.001507538,1
26-11-2015,6963.37,-0.004386589,0,33079.37,-0.006494754,0,78.125,0.009693053,1,1990,-0.001505268,1
27-11-2015,6961.41,-0.002314359,0,32960.27,-0.006100806,0,78.095,-0.000384,1,1985,-0.002512563,0
30-11-2015,6909.15,-0.003708307,0,32255.2,-0.009540392,0,78.095,0,1,1985,0,0
01-12-2015,6895.19,-0.003269694,0,31709.36,-0.013971495,0,78.635,0.006914655,1,1985,0,0
02-12-2015,6862.79,-0.004742179,0,32392.92,-0.005585671,0,78.225,-0.005213963,1,1995,0.005037783,1
03-12-2015,6880.66,-0.001371847,0,32565.14,0.003317031,0,78.205,-0.000255673,1,1985,-0.005012531,1
04-12-2015,6869.56,-0.001236083,0,32707.91,0.010419257,1,78.155,-0.000639345,0,1985,0,1
07-12-2015,6858.63,-0.000200132,0,32853.54,0.004717723,1,78.125,-0.000383853,0,1985,0,0
08-12-2015,6849.09,-0.001531748,0,32791.71,0.002318196,1,78.125,0,0,1994,0.004534005,1
09-12-2015,6841.55,-0.001360967,0,33020.26,0.003180067,1,78.225,0.00128,1,1994.5,0.000250752,1
10-12-2015,6823.91,-0.001690063,0,33211.92,0.003630692,1,78.195,-0.000383509,1,1995.5,0.000501379,1
11-12-2015,6832.35,-0.000814137,0,33048.51,0.002617948,1,78.47,0.003516849,1,1994.5,-0.000501128,1
14-12-2015,6803.08,-0.001875189,0,32757.82,-0.002637255,1,78.365,-0.001338091,1,1994.5,0,1
15-12-2015,6820.77,-0.00014897,0,32467.04,-0.007530913,0,78.105,-0.003317808,0,1994,-0.000250689,0
16-12-2015,6833.51,6.14E-05,0,32714.6,-0.003349184,0,78.225,0.001536393,0,1993,-0.000501505,0
17-12-2015,6859.99,0.002781046,1,33109.54,0.003606863,0,78.195,-0.000383509,0,1992.5,-0.000250878,0
18-12-2015,6884.69,0.003114478,1,32777.04,0.003218276,1,78.175,-0.000255771,1,1994,0.000752823,1
21-12-2015,6881.75,0.002349525,1,32658.97,-0.000524118,1,78.145,-0.000383754,0,1994.25,0.000125376,1
22-12-2015,6854.57,-0.000258674,1,32641.09,-0.004730705,0,78.625,0.006142428,1,1997,0.001378965,1
23-12-2015,6858.64,-0.001260949,1,32500.75,-0.002816394,0,78.605,-0.000254372,1,1994.5,-0.001251878,1
24-12-2015,6852.614,-0.001411471,0,32535.408,-0.001260196,0,78.605,0,1,1991,-0.001754826,0
25-12-2015,6846.588,-0.000388069,0,32570.066,-0.000722625,0,78.245,-0.004579861,0,1994.5,0.001757911,0
28-12-2015,6828.51,-0.001466137,0,32674.04,0.001774644,0,78.225,-0.000255607,0,1994.5,0,1
29-12-2015,6847.74,-0.000234559,0,32811.89,0.002825501,1,78.205,-0.000255673,0,1989.5,-0.002506894,0
30-12-2015,6870.63,0.001172801,0,32825.03,0.002603909,1,78.205,0,0,1993,0.001759236,0
31-12-2015,6894.5,0.003211017,1,32816.31,0.001451253,1,78.205,0,0,1993,0,0
01-01-2016,6887.78,0.001947409,1,33228.95,0.00423635,1,78.495,0.003708203,1,1991.5,-0.000752634,1
04-01-2016,6867.62,-0.000142468,1,33009.13,0.001897756,1,78.455,-0.000509587,1,1993.5,0.001004268,1
05-01-2016,6845.3,-0.002383882,0,32983.47,0.001727186,1,78.505,0.000637308,1,1994,0.000250815,1
06-01-2016,6817.65,-0.003405408,0,32968.26,-0.002617939,1,78.425,-0.001019043,0,1994.5,0.000250752,1
07-01-2016,6775.27,-0.00450184,0,32682.5,-0.003302077,0,78.395,-0.000382531,0,1994.5,0,1
08-01-2016,6726.28,-0.005828731,0,32534.85,-0.00454886,0,78.455,0.000765355,0,1994,-0.000250689,1
11-01-2016,6650.32,-0.008246648,0,32320.05,-0.006595863,0,78.395,-0.00076477,0,1992.5,-0.000752257,0
12-01-2016,6534.35,-0.011987328,0,32265.65,-0.004267675,0,78.475,0.001020473,1,1991.5,-0.000501882,0
13-01-2016,6554.37,-0.008555822,0,32154.17,-0.003913461,0,78.555,0.001019433,1,1990.5,-0.000502134,0
14-01-2016,6446.2,-0.010292648,0,31441.02,-0.009105772,0,78.545,-0.000127299,1,1992.5,0.001004773,1
15-01-2016,6415.8025,-0.006051751,0,31001.49,-0.013204553,0,78.525,-0.000254631,1,2002,0.00476788,1
18-01-2016,6324.61,-0.011810931,0,30628.4,-0.016064391,0,78.555,0.000382044,1,2003,0.0004995,1
19-01-2016,6283.24,-0.008490139,0,31092.61,-0.003619299,0,78.555,0,1,2002,-0.000499251,1
20-01-2016,6261.18,-0.008088592,0,30766.01,-0.002460831,0,78.505,-0.000636497,0,2002,0,1
21-01-2016,6349.71,0.001362488,0,30751.8,0.001396739,0,78.475,-0.000382141,0,2002.5,0.00024975,0
22-01-2016,6382.24,0.005250549,0,30949.02,-0.001517565,0,78.525,0.000637146,0,2004.5,0.000998752,1
25-01-2016,6354.83,0.004989282,1,31065.13,0.003234354,1,78.475,-0.00063674,0,2004,-0.000249439,1
26-01-2016,6322.87,-0.001400302,1,31074.38,0.003487566,1,78.455,-0.000254858,0,2005,0.000499002,1
27-01-2016,6316.46,-0.003445919,1,31101.38,0.001639433,1,78.475,0.000254923,0,2004,-0.000498753,0
28-01-2016,6319.89,-0.001833333,0,31193.73,0.001378655,1,78.455,-0.000254858,0,2007,0.001497006,1
29-01-2016,6340.05,0.000906391,0,31298.6,0.002400033,1,78.425,-0.000382385,0,2007.5,0.000249128,1
01-02-2016,6363.18,0.002460397,1,31878.15,0.008282673,1,78.655,0.002932738,1,2007.5,0,1
02-02-2016,6425.96,0.0055681,1,31960.61,0.00815514,1,78.645,-0.000127137,1,2009.5,0.000996264,1
03-02-2016,6402.8,0.003303414,1,32084.06,0.008322032,1,78.605,-0.000508615,1,2011.5,0.000995272,1
04-02-2016,6403.72,0.002135231,1,32478.98,0.006252736,1,78.595,-0.000127218,0,2014,0.001242854,1
05-02-2016,6404.64,-0.001105592,1,32535.79,0.005973538,1,78.805,0.002671926,1,2015,0.000496524,1
08-02-2016,6401.66,-5.93E-05,1,32706.22,0.006432093,1,78.775,-0.000380687,1,2013,-0.000992556,1
09-02-2016,6372.71,-0.001614629,0,32444.2,-0.000341319,1,78.705,-0.000888607,1,2013,0,0
10-02-2016,6364.4,-0.002097183,0,32144.59,-0.004002571,1,78.695,-0.000127057,0,2013,0,0
11-02-2016,6314.82,-0.004538823,0,31820.54,-0.009108986,0,78.525,-0.002160239,0,2013.5,0.000248385,1
12-02-2016,6283,-0.004711049,0,31464.16,-0.010171774,0,78.525,0,0,2014,0.000248324,1
15-02-2016,6266.17,-0.005169268,0,31928.15,-0.002178026,0,78.505,-0.000254696,0,2019,0.002482622,1
16-02-2016,6254.16,-0.003211413,0,31673.16,-0.001479811,0,78.525,0.000254761,1,2016.5,-0.001238237,1
17-02-2016,6220.82,-0.003308717,0,31469.7,0.000112172,0,78.625,0.00127348,1,2019,0.001239772,1
18-02-2016,6208.89,-0.003055082,0,31282.44,-0.006786864,0,78.525,-0.00127186,1,2023,0.001981179,1
19-02-2016,6250.78,-0.000167276,0,31011.77,-0.007008893,0,78.595,0.000891436,1,2026.5,0.001730104,1
22-02-2016,6234.4375,0.000738183,0,30677.68,-0.00845865,0,78.485,-0.00139958,0,2027,0.000246731,1
23-02-2016,6228.99,0.001086176,1,30564.5,-0.007704931,0,78.495,0.000127413,0,2030,0.00148002,1
24-02-2016,6217.64,-0.001770125,1,30786.6,-0.002398578,0,78.475,-0.000254793,0,2032.5,0.001231527,1
25-02-2016,6202.64,-0.001702797,0,30802.53,0.001364902,0,78.455,-0.000254858,0,2034.5,0.00098401,1
26-02-2016,6203.98,-0.001339526,0,31294.08,0.007914046,1,78.57,0.001465808,1,2030,-0.002211846,1
29-02-2016,6191.81,-0.001386033,0,31369.51,0.006295299,1,78.445,-0.001590938,0,2031.5,0.000738916,0
01-03-2016,6113.4,-0.004803036,0,31509.11,0.007606215,1,78.505,0.000764867,1,2034.5,0.001476741,1
02-03-2016,6078.41,-0.00678288,0,31772.9,0.005077469,1,78.495,-0.00012738,0,2032.5,-0.000983043,1
03-03-2016,6060.91,-0.007088679,0,32146.58,0.008194337,1,78.485,-0.000127397,1,2038,0.002706027,1
04-03-2016,6057.22,-0.003070452,0,32441.74,0.009771508,1,78.47,-0.000191119,0,2041.5,0.00171737,1
07-03-2016,5965.345,-0.00621857,0,33022.6,0.012949123,1,78.455,-0.000191156,0,2040.5,-0.000489836,1
08-03-2016,5934.72,-0.006970162,0,33032.85,0.009132266,1,78.445,-0.000127462,0,2044.5,0.001960304,1
09-03-2016,5862.35,-0.010832003,0,32957.98,0.005316191,1,78.455,0.000127478,0,2045.5,0.000489117,1
10-03-2016,5948.23,-0.000892915,0,32710.56,-0.003154424,1,78.445,-0.000127462,0,2045,-0.000244439,1
11-03-2016,6019.95,0.004837481,0,32669.16,-0.003679771,0,78.425,-0.000254956,0,2044.5,-0.000244499,1
14-03-2016,5979.43,0.00665861,1,32738.56,-0.002216151,0,78.405,-0.000255021,0,2046.5,0.000978234,1
15-03-2016,5970.4,0.001272079,1,32623.02,-0.000890163,0,78.395,-0.000127543,0,2045,-0.000732959,1
16-03-2016,6021.37,9.87E-05,1,32891.08,0.002270684,0,78.385,-0.000127559,0,2043.5,-0.000733496,0
17-03-2016,6068.17,0.004933086,1,32957.75,0.00223824,1,78.375,-0.000127575,0,2044,0.000244678,0
18-03-2016,6057.79,0.00486629,1,33080.4,0.004655107,1,78.355,-0.000255183,0,2045.5,0.000733855,1
21-03-2016,6088.57,0.003714271,1,33022.87,0.001336443,1,78.335,-0.000255249,0,2047,0.000733317,1
22-03-2016,6081.035,0.000710977,1,32928.3,-0.000293813,1,78.325,-0.000127657,0,2045.5,-0.00073278,1
23-03-2016,6073.5,0.000868133,1,32865.09,-0.002174165,0,78.455,0.001659751,1,2046.5,0.000488878,1
24-03-2016,6092.45,0.000214483,1,32801.88,-0.002235572,0,78.455,0,1,2049,0.001221598,1
25-03-2016,6084.85,0.000211189,1,32876.55,-0.000522183,0,78.425,-0.000382385,1,2045.5,-0.00170815,1
28-03-2016,6062.05,-0.000624782,0,32904.32,0.000399251,0,78.375,-0.000637552,0,2047,0.000733317,1
29-03-2016,6031.85,-0.003325423,0,32879.67,0.000790642,1,78.375,0,0,2045,-0.00097704,0
30-03-2016,6040.99,-0.002404511,0,32922.4,0.00046504,1,78.345,-0.000382775,0,2045,0,0
31-03-2016,6079.15,0.000950107,0,33139,0.002376518,1,78.305,-0.000510562,0,2047,0.000977995,1
01-04-2016,6083.01,0.002822364,1,33449.62,0.005750647,1,78.285,-0.000255412,0,2046,-0.00048852,1
04-04-2016,6079.15,0.002105749,1,33808.42,0.008892978,1,78.445,0.002043814,1,2046,0,1
05-04-2016,6159.02,0.004379584,1,33766.49,0.006286534,1,78.425,-0.000254956,1,2035.5,-0.005131965,0
06-04-2016,6165.11,0.00449753,1,33946.37,0.004937844,1,78.395,-0.000382531,1,2034,-0.00073692,0
07-04-2016,6230.19,0.008227774,1,33896.03,0.000868008,1,78.375,-0.000255118,0,2031,-0.001474926,0
08-04-2016,6275.62,0.006278961,1,33967.54,0.001984645,1,78.445,0.000893142,1,2019.5,-0.005662235,0
11-04-2016,6275.62,0.005949364,1,33566.22,-0.00372935,0,78.385,-0.000764867,0,2017.5,-0.000990344,0
12-04-2016,6353.2,0.006551346,1,33616.9,-0.002731757,0,78.4,0.000191363,1,2011,-0.003221809,0
13-04-2016,6369.24,0.004962279,1,33646.1,-0.003145449,0,78.405,6.38E-05,0,2005.5,-0.002734958,0
14-04-2016,6385.28,0.00580173,1,33767.59,0.001996427,0,78.395,-0.000127543,1,2002.5,-0.001495886,0
15-04-2016,6401.32,0.002518364,1,33767.12,0.001488504,1,78.415,0.000255118,1,2004.5,0.000998752,0
18-04-2016,6382.31,0.000686894,1,33759.97,0.001128386,1,78.445,0.00038258,1,1984,-0.010226989,0
19-04-2016,6387.85,0.000136784,1,33729.62,-0.000374886,1,78.425,-0.000254956,1,1981,-0.001512097,0
20-04-2016,6423.13,0.001140436,1,33619.84,-0.001455148,0,78.375,-0.000637552,0,1978,-0.001514387,0
21-04-2016,6422.89,0.002117881,1,33572.13,-0.001857601,0,78.375,0,0,1992,0.007077856,1
